ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
21601387	2064097	5	6
21601387	2064101	5	6
21601387	2064103	5	6
21601387	2064104	6	7
21601387	2064110	4	4
21601387	2064114	4	4
21601387	2064116	4	4
21601387	2064117	4	4
21601387	2064122	4	5
21601387	2065149	5	6
21601387	2065157	5	6
21601387	2065159	5	6
21601387	2065160	5	6
21601387	2065169	4	4
21601387	2065174	4	4
21601387	2065179	5	6
21601387	2065182	4	4
21601387	2065185	5	6
21601387	2065186	5	6
21601387	2065187	5	6
21601387	2065188	5	6
21601387	2065192	4	4
21601387	2065194	4	4
21601387	2065202	4	4
21601387	2065212	5	6
21601387	2065213	6	7
21601387	2065215	4	4
21601387	2065217	5	6
21601387	2065225	4	4
21601387	2065226	4	4
21601387	2065228	5	6
21601387	2065233	4	4
21601387	2065234	4	4
21601387	2065238	4	5
21601387	2065239	4	5
21601387	2065426	5	6
21601387	2065429	6	7
21601387	2065433	6	7
21601387	2065438	6	7
21601387	2065440	6	7
21601387	2065441	5	6
21601387	2065443	4	4
21601387	2065446	6	7
21601387	2065451	6	7
21601387	2065454	6	7
21601387	2065462	4	4
21601387	2065466	4	5
21601387	2065468	6	7
21601387	2065469	4	4
21601387	2065472	6	7
21601387	2065473	4	4
21601387	2065475	4	5
21601387	2065604	5	5
21601387	2065605	4	4
21601387	2065606	5	5
21601387	2065607	4	4
21601387	2065611	4	4
21601387	2065614	5	6
21601387	2065617	5	6
21601387	2065619	5	6
21601387	2065620	6	7
21601387	2065623	5	5
21601387	2065624	4	4
21601387	2065629	4	4
21601387	2065862	6	7
21601387	2065865	4	5
21601387	2066337	5	6
21601387	2066339	6	7
21601387	2066343	5	6
21601387	2066542	5	6
21601387	2066544	4	4
21601387	2066555	5	6
21601387	2066557	4	5
21601387	2066558	4	5
21601387	2066559	4	5
21601387	2066573	5	6
21601387	2066574	6	7
21601387	2066583	6	7
21601387	2066590	6	7
21601387	2066591	4	4
21601387	2066592	4	4
21601387	2066595	6	7
21601387	2066596	6	7
21601387	2066604	6	7
21601387	2066609	4	4
21601387	2066610	4	4
21601387	2066613	4	5
21601387	2066616	4	5
21601387	2067772	5	6
21601387	2067773	6	7
21601387	2067774	5	6
21601387	2067777	4	4
21601387	2067779	6	7
21601387	2067783	6	7
21601387	2067784	5	6
21601387	2067786	5	6
21601387	2067787	6	7
21601387	2067789	6	7
21601387	2067790	4	4
21601387	2067791	4	4
21601387	2067792	4	4
21601387	2067797	4	5
21601387	2068872	6	7
21601387	2068873	6	7
21601387	2071763	6	7
21601387	2071765	5	6
21601387	2071773	5	6
21601387	2071774	6	7
21601387	2071784	5	6
21601387	2071785	6	7
21601387	2071788	6	7
21601387	2071789	5	6
21601387	2071795	5	6
21601387	2071797	5	6
21601387	2071798	6	7
21601387	2071801	5	6
21601387	2071805	4	4
21601387	2071814	4	4
21601387	2071817	4	4
21601387	2071820	4	4
21601387	2071829	5	6
21601387	2071830	6	7
21601387	2071832	6	7
21601387	2071834	6	7
21601387	2071841	6	7
21601387	2071844	5	6
21601387	2071846	5	6
21601387	2071848	5	6
21601387	2071858	5	6
21601387	2071880	4	5
21601387	2071886	4	5
21601387	2071896	4	5
21601387	2901623	5	6
21601387	2901624	5	6
21601387	2901841	6	7
21601387	2901843	6	7
21601387	2901868	5	6
21601387	2901896	6	7
21601387	2901897	6	7
21601387	2901898	6	7
21601387	2902149	6	7
21601387	2902150	6	7
21601387	2902151	6	7
21601387	2902152	6	7
21601387	2902247	6	7
21601387	2902880	6	7
21601387	2903218	6	6
21601387	2903339	6	7
21601387	2903341	6	7
21601387	2903343	6	7
21601387	2903344	6	6
21601387	2903345	6	6
21601387	2903346	6	7
21601387	2903355	5	5
21601387	2903369	6	7
21601387	2903371	6	7
21601387	2903401	6	7
21601387	2903748	5	6
21601387	2903877	5	5
21601387	2904030	6	6
21601387	2904035	6	6
21601387	2904083	6	8
21601387	2904416	6	7
21601387	2904471	6	7
21601387	2904476	6	7
21601387	2904491	6	7
21601387	2904494	5	6
21601387	2904496	6	7
21601387	2904499	5	6
21601387	2905150	6	7
21601387	2905157	6	7
21601387	2905207	6	7
21601387	2905638	6	7
21601387	2905639	5	6
21601387	2905656	5	6
21601387	2905877	6	7
21601387	2905878	6	7
21601387	2905931	5	6
21601387	2905933	6	8
21601387	2905934	6	7
21601387	2905936	6	7
21601387	2906758	5	5
21601387	2906767	6	6
21601387	2906768	6	6
21601387	2906823	6	8
21601387	2906847	6	7
21601387	2907511	5	6
21601387	2907546	6	7
21601387	2907547	5	6
21601387	2907624	6	7
21601387	2907680	5	6
21601387	2908053	5	6
21601387	2908059	6	7
21601387	2908073	6	7
21601387	2908074	5	6
21601387	2908089	6	7
21601387	2908700	6	7
21601387	2908705	6	7
21601387	2908717	6	7
21601387	2908721	6	7
21601387	2909429	5	6
21601387	2909431	4	5
21601387	2909792	6	7
21601387	2910765	6	7
21601387	2910766	6	7
21601387	2910836	6	7
21601387	2910838	6	7
21601387	2911199	5	5
21601387	2911202	5	5
21601387	2911244	4	4
21601387	2911247	5	7
21601387	2911248	4	4
21601387	2911249	4	6
21601387	2911283	6	7
21601387	2911890	6	7
21601387	2912613	5	6
21601387	2912614	5	6
21601387	2912820	6	7
21601387	2912821	6	7
21601387	2912968	6	7
21601387	2912969	6	7
21601387	2912971	6	7
21601387	2912975	6	7
21601387	2912979	6	7
21601387	2912980	6	7
21601387	2912985	6	7
21601387	2912986	6	7
21601387	2912992	6	7
21601387	2913061	6	7
21601387	2913062	6	7
21601387	2913063	6	7
21601387	2913512	4	4
21601387	2915465	6	8
21601387	2915469	6	8
21601387	2915476	6	8
21601387	2915479	6	7
21601387	2915482	6	8
21601387	2915488	6	7
21601387	2915494	6	6
21601387	2915501	6	6
21601387	2915505	6	7
21601387	2915507	6	7
21601387	2915508	6	8
21601387	2915510	6	8
21601387	2915511	6	8
21601387	2915516	6	8
21601387	2915521	6	6
21601387	2915528	6	6
21601387	2915531	5	5
21601387	2915537	6	8
21601387	2915547	6	6
21601387	2915548	6	6
21601387	2915549	5	5
21601387	2915550	6	6
21601387	2915555	5	5
21601387	2915556	6	7
21601387	2915559	4	4
21601387	2915564	6	7
21601387	2915565	6	7
21601387	2915566	6	7
21601387	2915572	6	6
21601387	2915574	6	6
21601387	2915575	6	6
21601387	2915577	6	6
21601387	2915578	5	5
21601387	2915582	5	6
21601387	2915584	6	6
21601387	2915585	6	6
21601387	2915589	6	6
21601387	2915591	6	6
21601387	2915594	4	4
21601387	2918937	6	7
21601387	2918942	6	7
21601387	2918944	6	7
21601387	2921263	6	7
21601387	2921267	4	5
21601387	2921361	6	7
21601387	2921362	6	7
21601387	2921460	6	7
21601387	2921501	6	7
21601387	2921502	6	7
21601387	2921509	5	6
21601387	2921547	6	7
21601387	2921570	6	8
21601387	2922024	6	7
21601387	2924554	5	6
21601387	2924734	6	7
21601387	2924784	6	7
21601387	2924787	4	4
21601387	2924790	6	8
21601387	2924794	6	7
21601387	2924796	6	7
21601387	2924797	6	7
21601387	2924804	6	7
21601387	2924810	6	8
21601387	2924816	5	6
21601387	2924818	6	8
21601387	2924823	6	7
21601387	2924828	6	8
21601387	2924833	6	7
21601387	2925064	6	8
21601387	2925065	6	8
21601387	2925068	6	7
21601387	2925074	5	6
21601387	2925075	4	4
21601387	2925078	6	7
21601387	2925079	6	7
21601387	2925086	6	7
21601387	2925087	6	7
21601387	2925090	6	7
21601387	2925094	5	6
21601387	2925099	4	5
21601387	2925309	6	7
21601387	2925311	6	7
21601387	2925315	6	7
21601387	2925316	6	7
21601387	2925320	6	7
21601387	2925321	6	7
21601387	2925446	6	6
21601387	2925529	5	6
21601387	2925766	6	7
21601387	2925940	6	8
21601387	2925942	6	8
21601387	2926259	6	8
21601387	2926262	6	7
21601387	2926302	6	7
21601387	2926528	6	7
21601387	2926529	6	7
21601387	2926626	6	7
21601387	2926641	6	7
21601387	2926644	5	6
21601387	2926648	6	7
21601387	2926649	6	7
21601387	2926653	5	6
21601387	2926654	5	6
21601387	2926657	6	7
21601387	2926662	5	6
21601387	2926664	5	6
21601387	2926669	6	7
21601387	2926670	5	6
21601387	2926672	5	6
21601387	2926676	5	6
21601387	2926691	4	5
21601387	2926692	4	5
21601387	2926693	4	5
21601387	2926698	6	7
21601387	2926702	5	6
21601387	2926706	4	5
21601387	2926732	6	7
21601387	2926744	5	6
21601387	2926747	4	4
21601387	2926952	6	7
21601387	2926954	4	4
21601387	2927363	6	7
21601387	2927480	6	7
21601387	2927697	6	7
21601387	2927698	5	6
21601387	2927700	6	7
21601387	2927704	6	7
21601387	2927711	4	4
21601387	2927712	6	7
21601387	2927717	6	7
21601387	2927721	5	6
21601387	2927722	6	7
21601387	2927724	6	7
21601387	2927726	6	7
21601387	2927729	6	7
21601387	2927735	6	7
21601387	2927736	6	7
21601387	2927743	4	5
21601387	2927778	6	7
21601387	2927779	6	8
21601387	2927785	6	7
21601387	2927793	6	8
21601387	2927795	6	8
21601387	2927796	6	7
21601387	2927803	6	7
21601387	2927812	6	8
21601387	2927816	6	8
21601387	2927819	6	7
21601387	2927822	6	7
21601387	2927823	6	7
21601387	2927832	6	7
21601387	2927836	6	7
21601387	2927837	6	7
21601387	2927841	6	7
21601387	2927848	4	4
21601387	2927851	4	5
21601387	2927881	4	4
21601387	2927882	4	5
21601387	2930698	6	7
21601387	2933237	6	7
21601387	2933276	6	8
21601387	2933295	6	7
21601387	2933300	6	7
21601387	2933301	6	7
21601387	2933302	6	7
21601387	2933305	6	7
21601387	2933311	6	8
21601387	2933314	6	8
21601387	2933315	6	8
21601387	2933316	6	8
21601387	2933328	6	8
21601387	2933335	6	8
21601387	2933338	6	8
21601387	2933367	6	7
21601387	2933377	6	7
21601387	2933384	6	7
21601387	2933390	6	7
21601387	2933392	6	7
21601387	2933393	6	7
21601387	2933395	6	8
21601387	2933396	6	8
21601387	2933401	6	8
21601387	2933409	6	8
21601387	2933411	6	8
21601387	2933414	6	8
21601387	2933416	6	8
21601387	2933424	6	8
21601387	2933425	6	8
21601387	2933427	6	8
21601387	2933430	6	8
21601387	2933432	6	8
21601387	2933433	6	8
21601387	2933438	6	8
21601387	2933442	6	8
21601387	2933443	6	7
21601387	2933446	6	7
21601387	2933454	6	7
21601387	2933458	6	7
21601387	2933459	5	6
21601387	2933461	5	6
21601387	2933462	6	7
21601387	2933464	4	4
21601387	2933467	4	5
21601387	2933469	4	5
21601387	2933480	6	7
21601387	2933481	6	7
21601387	2933482	6	7
21601387	2933483	6	7
21601387	2938033	6	7
21601387	19001726	5	6
21601387	19001730	5	6
21601387	19002872	4	4
21601387	19006880	3	3
21601387	19006881	5	6
21601387	19007235	5	6
21601387	19007261	5	6
21601387	19007297	5	6
21601387	19007337	5	6
21601387	19007338	5	6
21601387	19007385	5	6
21601387	19008338	4	4
21601387	19010148	5	6
21601387	19011440	3	3
21601387	19012585	3	3
21601387	19015523	3	3
21601387	19017810	3	3
21601387	19021901	4	4
21601387	19022401	4	4
21601387	19033466	5	6
21601387	19033492	5	6
21601387	19033493	5	6
21601387	19033606	5	6
21601387	19033607	5	6
21601387	19034752	5	6
21601387	19035386	5	6
21601387	19035932	5	6
21601387	19042140	4	4
21601387	19042545	3	3
21601387	19043259	4	4
21601387	19044148	4	4
21601387	19044346	5	6
21601387	19044589	5	6
21601387	19044664	4	4
21601387	19046627	4	4
21601387	19047839	5	6
21601387	19057483	3	3
21601387	19057519	5	6
21601387	19058154	4	4
21601387	19058155	4	4
21601387	19063623	5	6
21601387	19067095	4	4
21601387	19069046	3	3
21601387	19075706	4	4
21601387	19078097	3	3
21601387	19078187	3	3
21601387	19078468	5	6
21601387	19079717	5	6
21601387	19081480	4	4
21601387	19081795	4	4
21601387	19083017	4	4
21601387	19083605	4	4
21601387	19083952	4	4
21601387	19085135	4	4
21601387	19086382	4	4
21601387	19087089	4	4
21601387	19088295	4	4
21601387	19088312	4	4
21601387	19091139	4	4
21601387	19093976	4	4
21601387	19095938	4	4
21601387	19097794	4	4
21601387	19098387	4	4
21601387	19099674	5	6
21601387	19100102	4	4
21601387	19100105	4	4
21601387	19100143	4	4
21601387	19100986	4	4
21601387	19101884	4	4
21601387	19102199	5	6
21601387	19102752	5	6
21601387	19103657	5	6
21601387	19103675	5	6
21601387	19104115	5	6
21601387	19104452	5	6
21601387	19104552	5	6
21601387	19104554	5	6
21601387	19106896	5	6
21601387	19107260	5	6
21601387	19109462	4	4
21601387	19110300	4	4
21601387	19110304	4	4
21601387	19110899	4	4
21601387	19112056	4	4
21601387	19112669	5	6
21601387	19112687	4	4
21601387	19115102	5	6
21601387	19115486	4	4
21601387	19115487	4	4
21601387	19116187	4	4
21601387	19116188	4	4
21601387	19116196	4	4
21601387	19116199	4	4
21601387	19116208	4	4
21601387	19116212	4	4
21601387	19116880	4	4
21601387	19118201	4	4
21601387	19118202	4	4
21601387	19118386	4	4
21601387	19120285	4	4
21601387	19120286	4	4
21601387	19120739	4	4
21601387	19120750	4	4
21601387	19120751	4	4
21601387	19122144	5	6
21601387	19122521	5	6
21601387	19124393	4	4
21601387	19125422	4	4
21601387	19125635	3	3
21601387	19126409	5	6
21601387	19126411	5	6
21601387	19127053	5	6
21601387	19127717	4	4
21601387	19132126	5	6
21601387	19133314	4	4
21601387	19134105	5	6
21601387	19134106	4	4
21601387	19135085	4	4
21601387	19135086	5	6
21601387	19135793	3	3
21601387	21020964	6	8
21601387	21020969	6	7
21601387	21021065	6	8
21601387	21021066	6	8
21601387	21021070	6	8
21601387	21021669	6	7
21601387	21022055	6	7
21601387	21023737	6	7
21601387	21023738	6	7
21601387	21023946	6	8
21601387	21023948	6	8
21601387	21024346	6	7
21601387	21024806	6	8
21601387	21024851	6	7
21601387	21024853	6	7
21601387	21024854	6	7
21601387	21024931	6	7
21601387	21025035	6	8
21601387	21025036	5	6
21601387	21025037	6	7
21601387	21025156	6	6
21601387	21025188	6	7
21601387	21026060	6	7
21601387	21026801	6	7
21601387	21027123	6	7
21601387	21027124	5	6
21601387	21027125	6	7
21601387	21027297	4	4
21601387	21028358	5	6
21601387	21028448	6	6
21601387	21028515	6	6
21601387	21028747	6	7
21601387	21028924	6	7
21601387	21028960	6	6
21601387	21029011	6	6
21601387	21029038	5	6
21601387	21029081	6	6
21601387	21029097	6	8
21601387	21029100	6	7
21601387	21029101	6	6
21601387	21029219	5	5
21601387	21029271	6	7
21601387	21029457	6	6
21601387	21029458	6	6
21601387	21029523	6	7
21601387	21029531	6	8
21601387	21029575	6	6
21601387	21029786	5	6
21601387	21029788	6	6
21601387	21029923	6	8
21601387	21029984	6	7
21601387	21030359	6	7
21601387	21030375	6	7
21601387	21030781	6	8
21601387	21030784	6	7
21601387	21031401	6	8
21601387	21031785	5	6
21601387	21032084	6	7
21601387	21032087	4	4
21601387	21033726	6	8
21601387	21034377	6	7
21601387	21034542	6	8
21601387	21034755	5	5
21601387	21034756	4	4
21601387	21034884	5	5
21601387	21036133	6	7
21601387	21036280	6	6
21601387	21036398	6	7
21601387	21036419	4	5
21601387	21036475	6	7
21601387	21036519	5	6
21601387	21036932	6	7
21601387	21036933	6	6
21601387	21037071	4	4
21601387	21037094	6	6
21601387	21037096	6	8
21601387	21037112	6	6
21601387	21037113	6	7
21601387	21037115	6	7
21601387	21037905	6	7
21601387	21038168	5	5
21601387	21038322	5	5
21601387	21038323	5	5
21601387	21038556	6	7
21601387	21038762	6	7
21601387	21038787	6	7
21601387	21038851	6	7
21601387	21038928	6	6
21601387	21038962	6	6
21601387	21038998	6	7
21601387	21039073	6	7
21601387	21039129	6	8
21601387	21039224	6	7
21601387	21039615	6	7
21601387	21039625	6	7
21601387	21039633	6	7
21601387	21039752	6	8
21601387	21040183	6	7
21601387	21040203	6	8
21601387	21040220	6	6
21601387	21040554	5	6
21601387	21040659	6	7
21601387	21040662	6	7
21601387	21040665	6	8
21601387	21040666	6	8
21601387	21041107	6	6
21601387	21042866	5	6
21601387	21042867	6	7
21601387	21042869	6	7
21601387	21043429	6	7
21601387	21043430	6	7
21601387	21043433	6	7
21601387	21043620	6	7
21601387	21043625	6	8
21601387	21043632	6	7
21601387	21043649	6	8
21601387	21043957	6	7
21601387	21043958	5	5
21601387	21043960	6	8
21601387	21044466	6	8
21601387	21044594	4	5
21601387	21044605	6	8
21601387	21044745	6	8
21601387	21044746	6	8
21601387	21044751	6	8
21601387	21045542	6	7
21601387	21045545	6	7
21601387	21046022	5	6
21601387	21046347	6	8
21601387	21046350	6	7
21601387	21046994	6	8
21601387	21047988	6	7
21601387	21048317	6	7
21601387	21048326	6	8
21601387	21048424	6	6
21601387	21048454	5	6
21601387	21048490	6	7
21601387	21048492	6	8
21601387	21048540	6	8
21601387	21048587	6	7
21601387	21048647	6	7
21601387	21048692	6	6
21601387	21048879	6	7
21601387	21048922	6	7
21601387	21049009	6	8
21601387	21049023	6	7
21601387	21049129	6	7
21601387	21049187	6	7
21601387	21049195	6	6
21601387	21049401	6	8
21601387	21049566	6	7
21601387	21049854	6	7
21601387	21049988	6	7
21601387	21049991	6	6
21601387	21050010	6	7
21601387	21050315	6	7
21601387	21050319	5	6
21601387	21050420	6	7
21601387	21050421	6	7
21601387	21050903	6	6
21601387	21052075	6	7
21601387	21052076	6	7
21601387	21052077	6	8
21601387	21052662	5	5
21601387	21053226	6	7
21601387	21053251	6	7
21601387	21053423	4	4
21601387	21053424	6	7
21601387	21053425	6	7
21601387	21053426	6	8
21601387	21053428	6	7
21601387	21053429	6	7
21601387	21053433	6	8
21601387	21054089	6	8
21601387	21054090	6	7
21601387	21054205	6	7
21601387	21054249	6	8
21601387	21054251	6	8
21601387	21054321	4	4
21601387	21054421	6	8
21601387	21054422	5	5
21601387	21054424	6	7
21601387	21054574	5	6
21601387	21054579	6	7
21601387	21054606	6	7
21601387	21055329	6	7
21601387	21055686	4	4
21601387	21055687	5	6
21601387	21055779	6	8
21601387	21055783	6	7
21601387	21056055	6	7
21601387	21056103	4	5
21601387	21056660	6	7
21601387	21056662	6	8
21601387	21056739	6	8
21601387	21056767	4	5
21601387	21057481	5	6
21601387	21057482	6	7
21601387	21057529	6	7
21601387	21057647	5	6
21601387	21057872	6	6
21601387	21058263	6	6
21601387	21058332	6	7
21601387	21058340	5	6
21601387	21058440	6	7
21601387	21058495	5	6
21601387	21058618	6	6
21601387	21058781	6	6
21601387	21058886	6	7
21601387	21058887	6	7
21601387	21058993	6	7
21601387	21059002	6	7
21601387	21059020	6	7
21601387	21059186	5	6
21601387	21059193	6	7
21601387	21059202	5	6
21601387	21059212	6	7
21601387	21059289	6	7
21601387	21059322	5	6
21601387	21059414	6	6
21601387	21059524	6	7
21601387	21059798	6	7
21601387	21059813	6	6
21601387	21060168	4	5
21601387	21060262	6	7
21601387	21061019	6	7
21601387	21061179	6	8
21601387	21061231	6	8
21601387	21062459	4	4
21601387	21063075	6	8
21601387	21063269	6	7
21601387	21063270	6	7
21601387	21063271	6	8
21601387	21063276	6	7
21601387	21064282	5	5
21601387	21064290	6	7
21601387	21064383	4	4
21601387	21064542	6	7
21601387	21065230	6	6
21601387	21065294	5	7
21601387	21065502	6	7
21601387	21065718	4	4
21601387	21065782	6	7
21601387	21065834	6	7
21601387	21065835	6	8
21601387	21066392	6	7
21601387	21066494	6	7
21601387	21066567	6	7
21601387	21066607	6	7
21601387	21067528	6	8
21601387	21068206	6	6
21601387	21068291	6	6
21601387	21068350	6	7
21601387	21068430	6	7
21601387	21068472	6	7
21601387	21068608	6	7
21601387	21068624	6	8
21601387	21068706	6	7
21601387	21068710	6	6
21601387	21068818	6	6
21601387	21068873	6	7
21601387	21068946	6	6
21601387	21069281	6	6
21601387	21069299	6	7
21601387	21069728	6	8
21601387	21069730	6	7
21601387	21069738	6	7
21601387	21070098	6	8
21601387	21070100	6	7
21601387	21070101	6	8
21601387	21070199	6	8
21601387	21070200	6	7
21601387	21070204	6	8
21601387	21070209	6	7
21601387	21071214	5	6
21601387	21071510	6	7
21601387	21072046	6	7
21601387	21072952	6	7
21601387	21072955	6	8
21601387	21072959	6	7
21601387	21072982	6	7
21601387	21072983	6	8
21601387	21073143	6	8
21601387	21073144	6	8
21601387	21073152	6	7
21601387	21073154	6	8
21601387	21073163	6	7
21601387	21073876	6	8
21601387	21073970	6	7
21601387	21074061	6	7
21601387	21074063	6	8
21601387	21074206	6	8
21601387	21074218	6	7
21601387	21074349	5	6
21601387	21074374	6	8
21601387	21075236	6	8
21601387	21075237	6	8
21601387	21075560	4	5
21601387	21075561	4	5
21601387	21075563	6	7
21601387	21075663	6	6
21601387	21075723	6	7
21601387	21075724	6	7
21601387	21075761	6	7
21601387	21075797	5	6
21601387	21075849	6	8
21601387	21075900	6	7
21601387	21076312	4	4
21601387	21076415	5	6
21601387	21076488	6	7
21601387	21076493	6	7
21601387	21077672	6	6
21601387	21077862	6	7
21601387	21077863	6	7
21601387	21077879	6	7
21601387	21078040	6	7
21601387	21078064	6	7
21601387	21078152	6	8
21601387	21078192	6	7
21601387	21078235	6	7
21601387	21078372	6	8
21601387	21078475	6	6
21601387	21078563	6	8
21601387	21078572	5	5
21601387	21078716	6	6
21601387	21078979	6	7
21601387	21078980	6	8
21601387	21079273	5	6
21601387	21079499	5	6
21601387	21079510	5	6
21601387	21079529	6	7
21601387	21079917	6	7
21601387	21080917	4	4
21601387	21081214	6	7
21601387	21082070	6	8
21601387	21082614	6	8
21601387	21082644	5	5
21601387	21082646	6	8
21601387	21082850	5	6
21601387	21082854	6	7
21601387	21082856	6	7
21601387	21083652	6	7
21601387	21083668	6	7
21601387	21083700	6	7
21601387	21083746	6	7
21601387	21083896	6	8
21601387	21083918	6	7
21601387	21084365	4	4
21601387	21084940	6	8
21601387	21085373	4	4
21601387	21085482	6	7
21601387	21085485	6	7
21601387	21085523	4	4
21601387	21085587	6	8
21601387	21086246	6	7
21601387	21087244	5	5
21601387	21087618	6	8
21601387	21087630	6	7
21601387	21087826	6	8
21601387	21087962	6	6
21601387	21087971	6	7
21601387	21088089	6	6
21601387	21088335	5	6
21601387	21088557	6	7
21601387	21088709	5	6
21601387	21088791	6	7
21601387	21088807	5	5
21601387	21089192	5	6
21601387	21089546	6	7
21601387	21089549	6	6
21601387	21089641	5	6
21601387	21090263	6	8
21601387	21090951	6	6
21601387	21090954	6	7
21601387	21091240	6	8
21601387	21091483	4	4
21601387	21091844	6	8
21601387	21091847	6	6
21601387	21091849	4	4
21601387	21092426	6	7
21601387	21092458	6	7
21601387	21092624	6	7
21601387	21092627	6	8
21601387	21093409	6	7
21601387	21093435	6	7
21601387	21093478	6	7
21601387	21093479	4	4
21601387	21093481	6	8
21601387	21093546	4	4
