concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason
443383,Malignant neoplasm of appendix,Condition,SNOMED,Disorder,S,363411007,20020131,20991231,
4155293,Carcinoma of lower lobe of lung,Condition,SNOMED,Disorder,S,372111007,20020731,20991231,
4297202,Endemic Kaposi sarcoma,Condition,SNOMED,Disorder,S,403979000,20030731,20991231,
4231817,Pericardial effusion co-occurrent and due to malignant neoplasm of pericardium,Condition,SNOMED,Disorder,S,405546008,20040131,20991231,
4190771,Myelodysplastic syndrome with excess blasts-1,Condition,SNOMED,Disorder,S,415283002,20050131,20991231,
4187355,Myelodysplastic syndrome with excess blasts-2,Condition,SNOMED,Disorder,S,415284008,20050131,20991231,
4226388,Reticulosarcoma with AIDS (acquired immunodeficiency syndrome),Condition,SNOMED,Disorder,S,420302007,20060731,20991231,
4224096,Kaposi's sarcoma with AIDS (acquired immunodeficiency syndrome),Condition,SNOMED,Disorder,S,420524008,20060731,20991231,
4227969,Primary lymphoma of brain with AIDS (acquired immunodeficiency syndrome),Condition,SNOMED,Disorder,S,421283008,20060731,20991231,
4226357,Malignant neoplasm with AIDS (acquired immunodeficiency syndrome),Condition,SNOMED,Disorder,S,422282000,20060731,20991231,
44783444,Erdheim-Chester disease,Condition,SNOMED,Disorder,S,699537002,20140131,20991231,
36715800,"Primary adenocarcinoma of overlapping sites of retroperitoneum, peritoneum and omentum",Condition,SNOMED,Disorder,S,721562005,20170131,20991231,
36715834,Primary squamous cell carcinoma of overlapping sites of male genital organ,Condition,SNOMED,Disorder,S,721604004,20170131,20991231,
36715835,Primary squamous cell carcinoma of overlapping sites of accessory sinuses,Condition,SNOMED,Disorder,S,721605003,20170131,20991231,
36715836,Primary adenocarcinoma of overlapping sites of accessory sinuses,Condition,SNOMED,Disorder,S,721606002,20170131,20991231,
36715847,Primary squamous cell carcinoma of overlapping sites of esophagus,Condition,SNOMED,Disorder,S,721621008,20170131,20991231,
36715850,Primary adenocarcinoma of overlapping sites of esophagus,Condition,SNOMED,Disorder,S,721624000,20170131,20991231,
36715856,Primary adenocarcinoma of overlapping sites of stomach,Condition,SNOMED,Disorder,S,721633003,20170131,20991231,
36715864,Primary neuroendocrine carcinoma of overlapping sites of stomach,Condition,SNOMED,Disorder,S,721642005,20170131,20991231,
36715887,Primary adenocarcinoma of overlapping sites of small intestine,Condition,SNOMED,Disorder,S,721669006,20170131,20991231,
36716612,"Primary mesothelioma of overlapping sites of retroperitoneum, peritoneum and omentum",Condition,SNOMED,Disorder,S,722677008,20170131,20991231,
37109929,Primary adenocarcinoma of overlapping sites of urinary organ,Condition,SNOMED,Disorder,S,723879002,20170731,20991231,
37110269,Primary squamous cell carcinoma of overlapping sites of urinary organs,Condition,SNOMED,Disorder,S,724467001,20170731,20991231,
37110270,Primary urothelial carcinoma of overlapping sites of urinary organs,Condition,SNOMED,Disorder,S,724468006,20170731,20991231,
37119145,Myeloid leukemia associated with Down syndrome,Condition,SNOMED,Disorder,S,724644005,20170731,20991231,
42539510,Malignant peripheral nerve sheath tumor with perineurial differentiation,Condition,SNOMED,Disorder,S,761958009,20180131,20991231,
42538693,Primary endometrioid carcinoma of endometrium,Condition,SNOMED,Disorder,S,762458004,20180131,20991231,
35622779,Hereditary primary clear cell renal cell carcinoma,Condition,SNOMED,Disorder,S,764961009,20180731,20991231,
37206370,Familial nonmedullary primary thyroid carcinoma,Condition,SNOMED,Disorder,S,786038001,20190731,20991231,
3654662,Acute myeloid leukemia with CBFB::MYH11 fusion,Condition,SNOMED,Disorder,S,838355002,20200731,20991231,
3655294,Gastrointestinal stromal neoplasm of overlapping sites of small intestine,Condition,SNOMED,Disorder,S,860828007,20200731,20991231,
3655296,Gastrointestinal stromal neoplasm of overlapping sites of stomach,Condition,SNOMED,Disorder,S,860830009,20200731,20991231,
3655603,Malignant nerve sheath neoplasm of overlapping sites of peripheral nerves and autonomic nervous system,Condition,SNOMED,Disorder,S,866068003,20200731,20991231,
3655608,Malignant melanoma of overlapping sites of eye and adnexa,Condition,SNOMED,Disorder,S,866073009,20200731,20991231,
3655683,Clear cell adenocarcinoma of peritoneum,Condition,SNOMED,Disorder,S,866176003,20200731,20991231,
37155437,"Hodgkin disease, nodular sclerosis of lymph nodes of head",Condition,SNOMED,Disorder,S,1255792009,20221130,20991231,
37155442,Primary mixed glioma,Condition,SNOMED,Disorder,S,1259738001,20221231,20991231,
37159981,Malignant sex cord tumor of right ovary,Condition,SNOMED,Disorder,S,10737681000119106,20230630,20991231,
37159982,Malignant sex cord tumor of left ovary,Condition,SNOMED,Disorder,S,10737731000119102,20230630,20991231,
37159983,Undifferentiated carcinoma of right ovary,Condition,SNOMED,Disorder,S,10737961000119108,20230630,20991231,
37159984,Undifferentiated carcinoma of left ovary,Condition,SNOMED,Disorder,S,10738001000119105,20230630,20991231,
37160000,Primary malignant neoplasm of left eye,Condition,SNOMED,Disorder,S,1078771000119108,20230731,20991231,
37160001,Primary Ewing's sarcoma of left scapula,Condition,SNOMED,Disorder,S,1080031000119104,20230731,20991231,
37160002,Primary Ewing's sarcoma of right scapula,Condition,SNOMED,Disorder,S,1080081000119103,20230731,20991231,
37160003,Melanoma in situ of left upper limb,Condition,SNOMED,Disorder,S,1080901000119107,20211031,20991231,
37160004,Malignant melanoma of left ciliary body,Condition,SNOMED,Disorder,S,1080951000119106,20230731,20991231,
37160005,Malignant melanoma of left conjunctiva,Condition,SNOMED,Disorder,S,1080961000119108,20230731,20991231,
37160006,Malignant melanoma of left retina,Condition,SNOMED,Disorder,S,1080971000119102,20230731,20991231,
37160007,Malignant melanoma of right ciliary body,Condition,SNOMED,Disorder,S,1080991000119101,20230731,20991231,
37160009,Malignant melanoma of right conjunctiva,Condition,SNOMED,Disorder,S,1081001000119100,20230731,20991231,
37160011,Malignant melanoma of right retina,Condition,SNOMED,Disorder,S,1081011000119102,20230731,20991231,
37160351,Malignant lymphoma of uveal tract,Condition,SNOMED,Disorder,S,1162264008,20210930,20991231,
37160358,Rhabdomyosarcoma of isthmus uteri,Condition,SNOMED,Disorder,S,1162280003,20210930,20991231,
37160360,Primary rhabdomyosarcoma of myometrium of corpus uteri,Condition,SNOMED,Disorder,S,1162282006,20210930,20991231,
37160362,Primary rhabdomyosarcoma of endometrium of corpus uteri,Condition,SNOMED,Disorder,S,1162284007,20210930,20991231,
37160363,Rhabdomyosarcoma of fundus uteri,Condition,SNOMED,Disorder,S,1162286009,20210930,20991231,
37160383,Sarcoma of corpus uteri,Condition,SNOMED,Disorder,S,1162311007,20210930,20991231,
37160405,Osteosarcoma of sternum,Condition,SNOMED,Disorder,S,1162346004,20210930,20991231,
37160406,Osteosarcoma of bone of vertebra,Condition,SNOMED,Disorder,S,1162348003,20210930,20991231,
37160407,Osteosarcoma of bone of clavicle,Condition,SNOMED,Disorder,S,1162349006,20210930,20991231,
37160408,Osteosarcoma of bone of rib,Condition,SNOMED,Disorder,S,1162351005,20210930,20991231,
37160409,Osteosarcoma of articular cartilage of sternum,Condition,SNOMED,Disorder,S,1162352003,20210930,20991231,
37160410,Osteosarcoma of articular cartilage of vertebra,Condition,SNOMED,Disorder,S,1162353008,20210930,20991231,
37160411,Osteosarcoma of articular cartilage of rib,Condition,SNOMED,Disorder,S,1162354002,20210930,20991231,
37160416,Osteosarcoma of articular cartilage of clavicle,Condition,SNOMED,Disorder,S,1162361003,20210930,20991231,
37160492,Acute myeloid leukemia in complete remission,Condition,SNOMED,Disorder,S,1162531007,20210930,20991231,
37160608,Carcinoma of gallbladder and extrahepatic biliary tract,Condition,SNOMED,Disorder,S,1162855005,20210930,20991231,
37160609,Neuroendocrine neoplasm of colon,Condition,SNOMED,Disorder,S,1162856006,20210930,20991231,
37160773,Malignant neoplasm of oral cavity and lip and salivary gland,Condition,SNOMED,Disorder,S,1163357003,20210930,20991231,
37160864,Primary malignant neoplasm of overlapping sites of colon,Condition,SNOMED,Disorder,S,1163568002,20210930,20991231,
37160987,High grade B-cell lymphoma with MYC and BCL2 and/or BCL6 rearrangements,Condition,SNOMED,Disorder,S,1172704005,20210930,20991231,
37161005,Malignant peripheral nerve sheath tumor of gingival mucosa,Condition,SNOMED,Disorder,S,1172793008,20210930,20991231,
37161210,"Congenital progressive bone marrow failure, B-cell immunodeficiency, skeletal dysplasia syndrome",Condition,SNOMED,Disorder,S,1177173001,20211031,20991231,
37161444,Adenocarcinoma of parathyroid gland,Condition,SNOMED,Disorder,S,1179375008,20211130,20991231,
37161446,Adenocarcinoma of pituitary gland,Condition,SNOMED,Disorder,S,1179377000,20211130,20991231,
37161460,Adenocarcinoma of paraganglia,Condition,SNOMED,Disorder,S,1179389003,20211130,20991231,
37161461,Adenocarcinoma of carotid body,Condition,SNOMED,Disorder,S,1179390007,20211130,20991231,
37161544,Malignant neoplasm of middle lobe of right lung,Condition,SNOMED,Disorder,S,1179762006,20211130,20991231,
37162050,Metastatic hepatocellular carcinoma,Condition,SNOMED,Disorder,S,1186612004,20211130,20991231,
37162051,Primary Kaposi sarcoma of gastrointestinal tract,Condition,SNOMED,Disorder,S,1186614003,20211130,20991231,
37162052,Primary Kaposi sarcoma of palate,Condition,SNOMED,Disorder,S,1186615002,20211130,20991231,
37162053,Primary Kaposi sarcoma of skin,Condition,SNOMED,Disorder,S,1186616001,20211130,20991231,
37162058,Primary fibrolamellar hepatocellular carcinoma,Condition,SNOMED,Disorder,S,1186629001,20211130,20991231,
37162059,Primary liver cell carcinoma,Condition,SNOMED,Disorder,S,1186630006,20211130,20991231,
37162060,Primary combined hepatocellular carcinoma and cholangiocarcinoma,Condition,SNOMED,Disorder,S,1186631005,20211130,20991231,
37162106,Mixed neuroendocrine-non neuroendocrine neoplasm of pancreas,Condition,SNOMED,Disorder,S,1186735007,20211130,20991231,
37162114,Neuroendocrine neoplasm of small intestine,Condition,SNOMED,Disorder,S,1186805005,20211130,20991231,
37162119,Neuroendocrine neoplasm of rectum,Condition,SNOMED,Disorder,S,1186811008,20211130,20991231,
37162122,Neuroendocrine neoplasm of duodenum,Condition,SNOMED,Disorder,S,1186814000,20211130,20991231,
37162169,Neuroendocrine carcinoma of pancreas,Condition,SNOMED,Disorder,S,1186869002,20211130,20991231,
37162251,Mixed phenotype acute leukemia,Condition,SNOMED,Disorder,S,1187123005,20211130,20991231,
37162300,Metastatic clear cell renal cell carcinoma,Condition,SNOMED,Disorder,S,1187285005,20220131,20991231,
37162329,Clear cell sarcoma of kidney,Condition,SNOMED,Disorder,S,1187464007,20220131,20991231,
37162352,Malignant gastrinoma of pancreas,Condition,SNOMED,Disorder,S,1187519007,20220131,20991231,
37162354,Malignant glucagonoma of pancreas,Condition,SNOMED,Disorder,S,1187521002,20220131,20991231,
37162409,NUT (nuclear protein in testis) carcinoma,Condition,SNOMED,Disorder,S,1187622004,20220131,20991231,
37162566,Primary embryonal carcinoma of brain,Condition,SNOMED,Disorder,S,1196839006,20220228,20991231,
37162567,Primary desmoplastic mesothelioma of pleura,Condition,SNOMED,Disorder,S,1196841007,20220228,20991231,
37162570,Primary malignant astrocytoma of brain,Condition,SNOMED,Disorder,S,1196844004,20220228,20991231,
37162572,Primary cystadenocarcinoma of intrahepatic bile duct,Condition,SNOMED,Disorder,S,1196846002,20220228,20991231,
37162577,Primary carcinoma of bile duct,Condition,SNOMED,Disorder,S,1196853006,20220228,20991231,
37162578,Primary carcinosarcoma of liver,Condition,SNOMED,Disorder,S,1196854000,20220228,20991231,
37162580,Primary biphasic malignant mesothelioma of pleura,Condition,SNOMED,Disorder,S,1196856003,20220228,20991231,
37162584,Primary anaplastic large cell medulloblastoma of brain,Condition,SNOMED,Disorder,S,1196860000,20220228,20991231,
37162596,Primary adenocarcinoma of bile duct,Condition,SNOMED,Disorder,S,1196874007,20220228,20991231,
37162598,Primary acinar cell carcinoma of parotid gland,Condition,SNOMED,Disorder,S,1196876009,20220228,20991231,
37162600,Familial ovarian cancer,Condition,SNOMED,Disorder,S,1196879002,20220228,20991231,
37162601,Primary embryonal carcinoma of liver,Condition,SNOMED,Disorder,S,1196881000,20220228,20991231,
37162602,Primary epithelioid malignant mesothelioma of pleura,Condition,SNOMED,Disorder,S,1196883002,20220228,20991231,
37162616,Primary malignant atypical teratoid rhabdoid neoplasm of brain,Condition,SNOMED,Disorder,S,1196898000,20220228,20991231,
37162618,B cell lymphoma of small intestine,Condition,SNOMED,Disorder,S,1196900003,20220228,20991231,
37162624,Primary adenocarcinoma of iris neuroepithelium,Condition,SNOMED,Disorder,S,1196911006,20220228,20991231,
37162643,Malignant perivascular epithelioid cell neoplasm,Condition,SNOMED,Disorder,S,1196998001,20220228,20991231,
37162647,Malignant neoplasm of intestine due to familial adenomatous polyposis,Condition,SNOMED,Disorder,S,1197011004,20220228,20991231,
37162686,Adult hepatocellular carcinoma,Condition,SNOMED,Disorder,S,1197204009,20220228,20991231,
37162694,Primary salivary gland type carcinoma of palate,Condition,SNOMED,Disorder,S,1197258000,20220228,20991231,
37162695,Primary sarcomatoid malignant mesothelioma of pleura,Condition,SNOMED,Disorder,S,1197259008,20220228,20991231,
37162696,Primary poorly differentiated endocrine carcinoma of corpus uteri,Condition,SNOMED,Disorder,S,1197260003,20220228,20991231,
37162698,Primary poorly differentiated endocrine carcinoma of cervix uteri,Condition,SNOMED,Disorder,S,1197263001,20220228,20991231,
37162700,Primary papillary carcinoma of body of uterus,Condition,SNOMED,Disorder,S,1197266009,20220228,20991231,
37162702,Primary papillary carcinoma of cervix uteri,Condition,SNOMED,Disorder,S,1197268005,20220228,20991231,
37162704,Primary squamous cell carcinoma of fallopian tube,Condition,SNOMED,Disorder,S,1197275006,20220228,20991231,
37162705,Primary squamous cell carcinoma of Waldeyer ring,Condition,SNOMED,Disorder,S,1197276007,20220228,20991231,
37162708,Yolk sac tumor of central nervous system,Condition,SNOMED,Disorder,S,1197280002,20220228,20991231,
37162711,Primary mixed acinar endocrine-ductal carcinoma of pancreas,Condition,SNOMED,Disorder,S,1197283000,20220228,20991231,
37162713,Primary mixed acinar ductal carcinoma of pancreas,Condition,SNOMED,Disorder,S,1197286008,20220228,20991231,
37162715,Malignant melanoma arising in melanocytic nevus,Condition,SNOMED,Disorder,S,1197294001,20220228,20991231,
37162716,Primary malignant germ cell neoplasm of pleura,Condition,SNOMED,Disorder,S,1197296004,20220228,20991231,
37162717,Primary malignant germ cell neoplasm of pineal gland,Condition,SNOMED,Disorder,S,1197298003,20220228,20991231,
37162719,Primary neuroendocrine carcinoma of gallbladder,Condition,SNOMED,Disorder,S,1197307000,20220228,20991231,
37162721,Multiple keratoacanthoma of skin,Condition,SNOMED,Disorder,S,1197309002,20220228,20991231,
37162723,Metastatic carcinoma to lymph node of lower limb,Condition,SNOMED,Disorder,S,1197327004,20220228,20991231,
37162724,Primary malignant melanoma of central nervous system,Condition,SNOMED,Disorder,S,1197332003,20220228,20991231,
37162726,Malignant melanoma of uveal tract,Condition,SNOMED,Disorder,S,1197334002,20220228,20991231,
37162732,Primary teratocarcinoma of liver,Condition,SNOMED,Disorder,S,1197342001,20220228,20991231,
37162733,Primary teratoma of brain,Condition,SNOMED,Disorder,S,1197343006,20220228,20991231,
37162734,T-cell lymphoma of small intestine,Condition,SNOMED,Disorder,S,1197344000,20220228,20991231,
37162735,Primary malignant paraganglioma of carotid body,Condition,SNOMED,Disorder,S,1197349005,20220228,20991231,
37162736,Primary malignant mesenchymal neoplasm of colon,Condition,SNOMED,Disorder,S,1197354001,20220228,20991231,
37162737,Primary malignant mesenchymal neoplasm of rectum,Condition,SNOMED,Disorder,S,1197355000,20220228,20991231,
37162740,Familial colorectal cancer type X,Condition,SNOMED,Disorder,S,1197359006,20220228,20991231,
37162938,Chondrosarcoma of gingiva,Condition,SNOMED,Disorder,S,1201780008,20220228,20991231,
37163155,Pediatric hepatocellular carcinoma,Condition,SNOMED,Disorder,S,1208349005,20220331,20991231,
37163176,Transitional cell carcinoma of upper urinary tract,Condition,SNOMED,Disorder,S,1208451008,20220331,20991231,
