SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
JH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,2880550,0.0001,1,147274,0.0007,9/19/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9433,number ten,10*,UCUM,Unit,S,7,4915314,0.0001,5,239852,0.0021,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9435,thousand per liter,10*3/L,UCUM,Unit,S,3,4915314,0.0001,3,239852,0.0013,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9436,thousand per milliliter,10*3/mL,UCUM,Unit,S,3,4915314,0.0001,3,239852,0.0013,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,38,4915314,0.0008,26,239852,0.0108,9/22/2025
JH,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,2880550,0,1,147274,0.0007,9/19/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,9446,billion per microliter,10*9/uL,UCUM,Unit,S,2,4915314,0,2,239852,0.0008,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,710257,hundred,10*2,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3024929,Platelets [#/volume] in Blood by Automated count,777-3,LOINC,Measurement,S,44777660,billion,10*9,UCUM,Unit,S,1,4915314,0,1,239852,0.0004,9/22/2025
DFCI,3025053,Alpha-1-Fetoprotein [Presence] in Serum or Plasma,31993-9,LOINC,Measurement,S,0,(NULL/0),,,,,10,10,100,9,9,100,9/22/2025
JH,3025053,Alpha-1-Fetoprotein [Presence] in Serum or Plasma,31993-9,LOINC,Measurement,S,0,(NULL/0),,,,,55,55,100,50,50,100,9/19/2025
DFCI,3025315,Body weight,29463-7,LOINC,Measurement,S,0,(NULL/0),,,,,1,4,25,1,4,25,9/22/2025
FH,3025315,Body weight,29463-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2187,7422527,0.0295,1690,189013,0.8941,9/19/2025
DFCI,3025315,Body weight,29463-7,LOINC,Measurement,S,8739,pound (US),[lb_us],UCUM,Unit,S,3,4,75,3,4,75,9/22/2025
JH,3025315,Body weight,29463-7,LOINC,Measurement,S,9346,pound force (avoirdupois),[lbf_av],UCUM,Unit,S,66,1295314,0.0051,61,121507,0.0502,9/19/2025
JH,3025315,Body weight,29463-7,LOINC,Measurement,S,9373,ounce (avoirdupois),[oz_av],UCUM,Unit,S,1295248,1295314,99.9949,121490,121507,99.986,9/19/2025
FH,3025315,Body weight,29463-7,LOINC,Measurement,S,9529,kilogram,kg,UCUM,Unit,S,7420340,7422527,99.9705,189007,189013,99.9968,9/19/2025
MSKCC,3025315,Body weight,29463-7,LOINC,Measurement,S,9529,kilogram,kg,UCUM,Unit,S,6788180,6788180,100,438728,438728,100,9/22/2025
DFCI,3025547,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,LOINC,Measurement,S,0,(NULL/0),,,,,58,16255,0.3568,39,5187,0.7519,9/22/2025
DFCI,3025547,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,34,16255,0.2092,30,5187,0.5784,9/22/2025
DFCI,3025547,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,LOINC,Measurement,S,8985,international unit per milliliter,[iU]/mL,UCUM,Unit,S,16163,16255,99.434,5157,5187,99.4216,9/22/2025
JH,3025547,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,LOINC,Measurement,S,8985,international unit per milliliter,[iU]/mL,UCUM,Unit,S,3393,3393,100,1517,1517,100,9/19/2025
MSKCC,3025547,Thyroglobulin Ab [Units/volume] in Serum or Plasma,8098-6,LOINC,Measurement,S,8985,international unit per milliliter,[iU]/mL,UCUM,Unit,S,60238,60238,100,12777,12777,100,9/22/2025
DFCI,3025857,Cortisol [Mass/volume] in Serum or Plasma --AM peak specimen,9813-7,LOINC,Measurement,S,0,(NULL/0),,,,,23,13541,0.1699,20,8934,0.2239,9/22/2025
DFCI,3025857,Cortisol [Mass/volume] in Serum or Plasma --AM peak specimen,9813-7,LOINC,Measurement,S,8817,nanogram per deciliter,ng/dL,UCUM,Unit,S,624,13541,4.6082,384,8934,4.2982,9/22/2025
DFCI,3025857,Cortisol [Mass/volume] in Serum or Plasma --AM peak specimen,9813-7,LOINC,Measurement,S,8837,microgram per deciliter,ug/dL,UCUM,Unit,S,12894,13541,95.2219,8653,8934,96.8547,9/22/2025
JH,3025857,Cortisol [Mass/volume] in Serum or Plasma --AM peak specimen,9813-7,LOINC,Measurement,S,8837,microgram per deciliter,ug/dL,UCUM,Unit,S,3,3,100,3,3,100,9/19/2025
DFCI,3026361,Erythrocytes [#/volume] in Blood,26453-1,LOINC,Measurement,S,0,(NULL/0),,,,,9,15,60,5,11,45.4545,9/22/2025
DFCI,3026361,Erythrocytes [#/volume] in Blood,26453-1,LOINC,Measurement,S,8815,million per microliter,10*6/uL,UCUM,Unit,S,6,15,40,6,11,54.5455,9/22/2025
FH,3027018,Heart rate,8867-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,14680947,29712316,49.4103,186985,188021,99.449,9/19/2025
JH,3027018,Heart rate,8867-4,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,15691205,15691225,99.9999,138360,138360,100,9/19/2025
FH,3027018,Heart rate,8867-4,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,15031369,29712316,50.5897,76070,188021,40.4582,9/19/2025
MSKCC,3027018,Heart rate,8867-4,LOINC,Measurement,S,8483,counts per minute,{counts}/min,UCUM,Unit,S,24850779,24850779,100,349761,349761,100,9/22/2025
DFCI,3027018,Heart rate,8867-4,LOINC,Measurement,S,8541,per minute,/min,UCUM,Unit,S,30615074,30615074,100,320178,320178,100,9/22/2025
JH,3027018,Heart rate,8867-4,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,20,15691225,0.0001,15,138360,0.0108,9/19/2025
JH,3027368,Neutrophils/100 leukocytes in Blood by Manual count,23761-0,LOINC,Measurement,S,0,(NULL/0),,,,,2,14,14.2857,2,14,14.2857,9/19/2025
DFCI,3027368,Neutrophils/100 leukocytes in Blood by Manual count,23761-0,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,274620,274620,100,42798,42798,100,9/22/2025
JH,3027368,Neutrophils/100 leukocytes in Blood by Manual count,23761-0,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,12,14,85.7143,12,14,85.7143,9/19/2025
JH,3027388,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma by No addition of P-5'-P,1744-2,LOINC,Measurement,S,0,(NULL/0),,,,,907690,907690,100,76826,76826,100,9/19/2025
DFCI,3027484,Hemoglobin [Mass/volume] in Blood by calculation,20509-6,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,2437,2437,100,1242,1242,100,9/22/2025
DFCI,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,0,(NULL/0),,,,,825,920161,0.0897,249,117448,0.212,9/22/2025
JH,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,0,(NULL/0),,,,,190,88920,0.2137,165,28822,0.5725,9/19/2025
FH,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,238,552526,0.0431,135,47737,0.2828,9/19/2025
DFCI,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,919336,920161,99.9103,117394,117448,99.954,9/22/2025
JH,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,88730,88920,99.7863,28786,28822,99.8751,9/19/2025
FH,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,552288,552526,99.9569,47705,47737,99.933,9/19/2025
MSKCC,3027597,Bilirubin.direct [Mass/volume] in Serum or Plasma,1968-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,500886,500886,100,67018,67018,100,9/22/2025
DFCI,3027651,Basophils [#/volume] in Blood by Manual count,705-4,LOINC,Measurement,S,0,(NULL/0),,,,,14,278848,0.005,11,44535,0.0247,9/22/2025
JH,3027651,Basophils [#/volume] in Blood by Manual count,705-4,LOINC,Measurement,S,0,(NULL/0),,,,,21,29,72.4138,16,24,66.6667,9/19/2025
DFCI,3027651,Basophils [#/volume] in Blood by Manual count,705-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,274242,278848,98.3482,43135,44535,96.8564,9/22/2025
JH,3027651,Basophils [#/volume] in Blood by Manual count,705-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,8,29,27.5862,8,24,33.3333,9/19/2025
DFCI,3027651,Basophils [#/volume] in Blood by Manual count,705-4,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,4592,278848,1.6468,1498,44535,3.3636,9/22/2025
JH,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,0,(NULL/0),,,,,50,81397,0.0614,50,28197,0.1773,9/19/2025
FH,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3134,130419,2.403,1066,16168,6.5933,9/19/2025
MSKCC,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2641,2830,93.3216,1004,1104,90.942,9/22/2025
DFCI,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,3880,3881,99.9742,2440,2441,99.959,9/22/2025
JH,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,81347,81397,99.9386,28190,28197,99.9752,9/19/2025
FH,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,127282,130419,97.5947,15301,16168,94.6376,9/19/2025
MSKCC,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,189,2830,6.6784,117,1104,10.5978,9/22/2025
FH,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3,130419,0.0023,3,16168,0.0186,9/19/2025
DFCI,3027970,Globulin [Mass/volume] in Serum by calculation,10834-0,LOINC,Measurement,S,8950,gram per deciliter calculated,g/dL{calc},UCUM,Unit,S,1,3881,0.0258,1,2441,0.041,9/22/2025
JH,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,0,(NULL/0),,,,,3,31410,0.0096,3,14632,0.0205,9/19/2025
FH,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,59361,0.0017,1,14936,0.0067,9/19/2025
DFCI,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,16192,16192,100,5833,5833,100,9/22/2025
JH,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,31407,31410,99.9904,14632,14632,100,9/19/2025
FH,3028286,Albumin [Mass/volume] in Serum or Plasma by Electrophoresis,2862-1,LOINC,Measurement,S,8713,gram per deciliter,g/dL,UCUM,Unit,S,59360,59361,99.9983,14935,14936,99.9933,9/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,0,(NULL/0),,,,,63,329449,0.0191,50,26751,0.1869,9/22/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,0,(NULL/0),,,,,772,1703947,0.0453,690,133508,0.5168,9/19/2025
FH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,15827,1286349,1.2304,7080,116172,6.0944,9/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,104670,329449,31.7712,9821,26751,36.7126,9/22/2025
FH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,9,1286349,0.0007,9,116172,0.0077,9/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8647,per microliter,/uL,UCUM,Unit,S,12,329449,0.0036,10,26751,0.0374,9/22/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8686,cubic millimeter,mm3,UCUM,Unit,S,11,329449,0.0033,10,26751,0.0374,9/22/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,114,329449,0.0346,92,26751,0.3439,9/22/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,19360,1703947,1.1362,7946,133508,5.9517,9/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,213217,329449,64.7193,24633,26751,92.0825,9/22/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1683809,1703947,98.8182,131703,133508,98.648,9/19/2025
FH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1270513,1286349,98.7689,115740,116172,99.6281,9/19/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8938,thousandth per microliter,10*-3/uL,UCUM,Unit,S,2,1703947,0.0001,2,133508,0.0015,9/19/2025
DFCI,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,11362,329449,3.4488,3797,26751,14.1939,9/22/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,1703947,0.0002,1,133508,0.0007,9/19/2025
JH,3028615,Eosinophils [#/volume] in Blood by Automated count,711-2,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,1703947,0.0001,1,133508,0.0007,9/19/2025
DFCI,3030597,Calcium [Mass/volume] corrected for total protein in Serum or Plasma,34907-6,LOINC,Measurement,S,0,(NULL/0),,,,,2,42744,0.0047,2,5003,0.04,9/22/2025
DFCI,3030597,Calcium [Mass/volume] corrected for total protein in Serum or Plasma,34907-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,42742,42744,99.9953,5001,5003,99.96,9/22/2025
FH,3031147,"Carbon dioxide, total [Moles/volume] in Blood by calculation",34728-6,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,44,3176,1.3854,28,2840,0.9859,9/19/2025
FH,3031147,"Carbon dioxide, total [Moles/volume] in Blood by calculation",34728-6,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,3132,3176,98.6146,2813,2840,99.0493,9/19/2025
DFCI,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,0,(NULL/0),,,,,898,898,100,232,232,100,9/22/2025
FH,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,767,767,100,597,597,100,9/19/2025
MSKCC,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,30,11314,0.2652,30,7893,0.3801,9/22/2025
MSKCC,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,11277,11314,99.673,7870,7893,99.7086,9/22/2025
MSKCC,3032080,INR in Blood by Coagulation assay,34714-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,7,11314,0.0619,6,7893,0.076,9/22/2025
JH,3032986,Glucose [Mass/volume] in Serum or Plasma --1st specimen,50206-2,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,146,146,100,123,123,100,9/19/2025
FH,3032989,Alpha-1-Fetoprotein multiple of the median cutoff [Multiple of the median] in Serum or Plasma,49585-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1993,1993,100,1676,1676,100,9/19/2025
JH,3033203,Carbon dioxide [Partial pressure] adjusted to patient's actual temperature in Blood,34705-4,LOINC,Measurement,S,8876,millimeter mercury column,mm[Hg],UCUM,Unit,S,122018,122018,100,13563,13563,100,9/19/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),,,,,10,235793,0.0042,10,27002,0.037,9/22/2025
JH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),,,,,632,1703730,0.0371,555,133491,0.4158,9/19/2025
FH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,15884,1286407,1.2348,7110,116184,6.1196,9/19/2025
MSKCC,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,413,2797958,0.0148,398,167288,0.2379,9/22/2025
FH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,10,1286407,0.0008,10,116184,0.0086,9/19/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,9401,235793,3.987,2351,27002,8.7068,9/22/2025
JH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,19359,1703730,1.1363,7944,133491,5.951,9/19/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,214957,235793,91.1634,23520,27002,87.1047,9/22/2025
JH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1683735,1703730,98.8264,131691,133491,98.6516,9/19/2025
FH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1270513,1286407,98.7645,115741,116184,99.6187,9/19/2025
MSKCC,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,2797545,2797958,99.9852,167261,167288,99.9839,9/22/2025
DFCI,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,11425,235793,4.8454,3804,27002,14.0878,9/22/2025
JH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3,1703730,0.0002,1,133491,0.0007,9/19/2025
JH,3033575,Monocytes [#/volume] in Blood by Automated count,742-7,LOINC,Measurement,S,9444,billion per liter,10*9/L,UCUM,Unit,S,1,1703730,0.0001,1,133491,0.0007,9/19/2025
DFCI,3033641,Platelet adequacy [Presence] in Blood by Light microscopy,9317-9,LOINC,Measurement,S,0,(NULL/0),,,,,583641,583641,100,65644,65644,100,9/22/2025
JH,3033641,Platelet adequacy [Presence] in Blood by Light microscopy,9317-9,LOINC,Measurement,S,0,(NULL/0),,,,,46646,46646,100,15789,15789,100,9/19/2025
JH,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,0,(NULL/0),,,,,1,12,8.3333,1,12,8.3333,9/19/2025
MSKCC,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,6,458746,0.0013,6,49955,0.012,9/22/2025
DFCI,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,287647,292357,98.389,44487,45873,96.9786,9/22/2025
JH,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,11,12,91.6667,11,12,91.6667,9/19/2025
MSKCC,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,458740,458746,99.9987,49955,49955,100,9/22/2025
DFCI,3034107,Monocytes [#/volume] in Blood by Manual count,743-5,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,4710,292357,1.611,1500,45873,3.2699,9/22/2025
DFCI,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),,,,,60,2216818,0.0027,47,119721,0.0393,9/22/2025
JH,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),,,,,43,7803,0.5511,42,5452,0.7704,9/19/2025
FH,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1809,468013,0.3865,348,63873,0.5448,9/19/2025
MSKCC,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,28469,788378,3.6111,8862,141971,6.2421,9/22/2025
DFCI,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,1108379,2216818,49.9986,119716,119721,99.9958,9/22/2025
JH,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,7760,7803,99.4489,5435,5452,99.6882,9/19/2025
FH,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,466204,468013,99.6135,63855,63873,99.9718,9/19/2025
MSKCC,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,8555,second,s,UCUM,Unit,S,759909,788378,96.3889,135703,141971,95.585,9/22/2025
DFCI,3034426,Prothrombin time (PT),5902-2,LOINC,Measurement,S,9639,siemens,S,UCUM,Unit,S,1108379,2216818,49.9986,119716,119721,99.9958,9/22/2025
DFCI,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,35741-8,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,6735,6735,100,1833,1833,100,9/22/2025
JH,3034548,Prostate specific Ag [Mass/volume] in Serum or Plasma by Detection limit <= 0.01 ng/mL,35741-8,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,1592,1592,100,584,584,100,9/19/2025
DFCI,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,0,(NULL/0),,,,,27,12103,0.2231,27,5950,0.4538,9/22/2025
JH,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,0,(NULL/0),,,,,10,5136,0.1947,9,3061,0.294,9/19/2025
DFCI,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,8845,picogram per milliliter,pg/mL,UCUM,Unit,S,12076,12103,99.7769,5934,5950,99.7311,9/22/2025
JH,3035637,Corticotropin [Mass/volume] in Plasma,2141-0,LOINC,Measurement,S,8845,picogram per milliliter,pg/mL,UCUM,Unit,S,5126,5136,99.8053,3058,3061,99.902,9/19/2025
DFCI,3035941,MCH [Entitic mass],28539-5,LOINC,Measurement,S,8564,picogram,pg,UCUM,Unit,S,6,6,100,6,6,100,9/22/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),,,,,3545,3554053,0.0997,1011,219605,0.4604,9/22/2025
JH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),,,,,1731,2218407,0.078,1537,137961,1.1141,9/19/2025
FH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,2057,1513162,0.1359,862,126599,0.6809,9/19/2025
MSKCC,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,3134419,0,1,174127,0.0006,9/22/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,3506603,3554053,98.6649,216306,219605,98.4978,9/22/2025
JH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,2160698,2218407,97.3986,133819,137961,96.9977,9/19/2025
FH,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,1511104,1513162,99.864,126541,126599,99.9542,9/19/2025
MSKCC,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,3134418,3134419,100,174127,174127,100,9/22/2025
DFCI,3035995,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,6768-6,LOINC,Measurement,S,8718,international unit,[iU],UCUM,Unit,S,1,3554053,0,1,219605,0.0005,9/22/2025
