SITE_ID,MEASUREMENT_CONCEPT_ID,MEASUREMENT_CONCEPT_NAME,MEASUREMENT_CONCEPT_CODE,MEASUREMENT_VOCABULARY_ID,MEASUREMENT_DOMAIN_ID,MEASUREMENT_STANDARD_CONCEPT,UNIT_CONCEPT_ID,UNIT_CONCEPT_NAME,UNIT_CONCEPT_CODE,UNIT_VOCABULARY_ID,UNIT_DOMAIN_ID,UNIT_STANDARD_CONCEPT,RECORD_COUNT,MEASUREMENT_RECORD_TOTAL,PCT_RECORD_WITHIN_MEASUREMENT,PERSON_COUNT,MEASUREMENT_PERSON_TOTAL,PCT_PERSON_WITHIN_MEASUREMENT,Date Unit Query Run
JHU,3013826,Glucose [Moles/volume] in Serum or Plasma,14749-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,242,242,100,109,109,100,12/16/2025
DFCI,3013869,Basophils/100 leukocytes in Blood by Automated count,706-2,LOINC,Measurement,S,0,(NULL/0),,,,,248130,3654785,6.7892,38744,211198,18.3449,12/19/2025
JHU,3013869,Basophils/Leukocytes in Blood by Automated count,706-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,711,1780543,0.0399,607,138579,0.438,12/16/2025
DFCI,3013869,Basophils/100 leukocytes in Blood by Automated count,706-2,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,3406655,3654785,93.2108,207644,211198,98.3172,12/19/2025
JHU,3013869,Basophils/Leukocytes in Blood by Automated count,706-2,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,1779832,1780543,99.9601,138566,138579,99.9906,12/16/2025
DFCI,3014053,Glucose [Mass/volume] in Blood by Test strip manual,2341-6,LOINC,Measurement,S,0,(NULL/0),,,,,32,65023,0.0492,28,2722,1.0287,12/19/2025
DFCI,3014053,Glucose [Mass/volume] in Blood by Test strip manual,2341-6,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,64991,65023,99.9508,2719,2722,99.8898,12/19/2025
DFCI,3014094,"Carbon dioxide, total [Moles/volume] in Blood",20565-8,LOINC,Measurement,S,0,(NULL/0),,,,,11,14052,0.0783,11,1839,0.5982,12/19/2025
DFCI,3014094,"Carbon dioxide, total [Moles/volume] in Blood",20565-8,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,14041,14052,99.9217,1835,1839,99.7825,12/19/2025
DFCI,3014300,Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum,16136-4,LOINC,Measurement,S,0,(NULL/0),,,,,1552,2115,73.3806,1361,1843,73.847,12/19/2025
JHU,3014300,Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum,16136-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,255,255,100,221,221,100,12/16/2025
DFCI,3014300,Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum,16136-4,LOINC,Measurement,S,8611,beta-2 GPI IgM Ab unit,[GPI'IgM'U],UCUM,Unit,S,562,2115,26.5721,500,1843,27.1297,12/19/2025
DFCI,3014300,Beta 2 glycoprotein 1 IgM Ab [Units/volume] in Serum,16136-4,LOINC,Measurement,S,8763,unit per milliliter,[U]/mL,UCUM,Unit,S,1,2115,0.0473,1,1843,0.0543,12/19/2025
DFCI,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,0,(NULL/0),,,,,23045,5073246,0.4542,12565,224725,5.5913,12/19/2025
JHU,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,584,1395949,0.0418,490,101728,0.4817,12/16/2025
MSK,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,4,4981907,1.00E-04,2,231788,0.0008999999845,2/12/2026
DFCI,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,4944302,5073246,97.4584,220987,224725,98.3366,12/19/2025
JHU,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1395345,1395949,99.9567,101718,101728,99.9902,12/16/2025
MSK,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,156,4981907,0.003100000089,114,231788,0.04919999838,2/12/2026
DFCI,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,9551,milliequivalent,10*-3.eq,UCUM,Unit,S,1,5073246,0,1,224725,0.0004,12/19/2025
DFCI,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,105898,5073246,2.0874,14015,224725,6.2365,12/19/2025
JHU,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,20,1395949,0.0014,8,101728,0.0079,12/16/2025
MSK,3014576,Chloride [Moles/volume] in Serum or Plasma,2075-0,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,4981747,4981907,99.99680328,231784,231788,99.99829865,2/12/2026
DFCI,3015154,Sjogrens syndrome-A extractable nuclear Ab [Presence] in Serum,8093-7,LOINC,Measurement,S,0,(NULL/0),,,,,2087,2087,100,1832,1832,100,12/19/2025
DFCI,3015182,Erythrocyte distribution width [Entitic volume] by Automated count,21000-5,LOINC,Measurement,S,0,(NULL/0),,,,,61,13151,0.4638,50,3423,1.4607,12/19/2025
DFCI,3015182,Erythrocyte distribution width [Entitic volume] by Automated count,21000-5,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,12921,13151,98.2511,3353,3423,97.955,12/19/2025
DFCI,3015182,Erythrocyte distribution width [Entitic volume] by Automated count,21000-5,LOINC,Measurement,S,8583,femtoliter,fL,UCUM,Unit,S,169,13151,1.2851,50,3423,1.4607,12/19/2025
DFCI,3015183,Erythrocyte sedimentation rate,30341-2,LOINC,Measurement,S,0,(NULL/0),,,,,94,5999,1.5669,67,3296,2.0328,12/19/2025
MSK,3015183,Erythrocyte sedimentation rate,30341-2,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,60590,60590,100,24721,24721,100,2/12/2026
DFCI,3015183,Erythrocyte sedimentation rate,30341-2,LOINC,Measurement,S,8588,millimeter,mm,UCUM,Unit,S,49,5999,0.8168,26,3296,0.7888,12/19/2025
DFCI,3015183,Erythrocyte sedimentation rate,30341-2,LOINC,Measurement,S,8752,millimeter per hour,mm/h,UCUM,Unit,S,5856,5999,97.6163,3232,3296,98.0583,12/19/2025
DFCI,3015302,Jo-1 extractable nuclear Ab [Units/volume] in Serum,11565-9,LOINC,Measurement,S,0,(NULL/0),,,,,9,9,100,9,9,100,12/19/2025
JHU,3015302,Jo-1 extractable nuclear Ab [Units/volume] in Serum,11565-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,33,33,100,33,33,100,12/16/2025
MSK,3015302,Jo-1 extractable nuclear Ab [Units/volume] in Serum,11565-9,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,299,299,100,285,285,100,2/12/2026
JHU,3015377,Calcium [Moles/volume] in Serum or Plasma,2000-8,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,243,243,100,109,109,100,12/16/2025
DFCI,3015481,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,20568-2,LOINC,Measurement,S,0,(NULL/0),,,,,1,157,0.6369,1,144,0.6944,12/19/2025
DFCI,3015481,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,20568-2,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,156,157,99.3631,143,144,99.3056,12/19/2025
JHU,3015481,Prolactin [Mass/volume] in Serum or Plasma by Immunoassay,20568-2,LOINC,Measurement,S,8842,nanogram per milliliter,ng/mL,UCUM,Unit,S,11,11,100,11,11,100,12/16/2025
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,0,(NULL/0),,,,,24194,5055005,0.4786,13244,224737,5.8931,12/19/2025
JHU,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,112,1759755,0.0064,105,120369,0.0872,12/16/2025
MSK,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,1,4225137,0,1,206372,0.0005000000237,2/12/2026
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,8736,nanomole per liter,nmol/L,UCUM,Unit,S,2,5055005,0,1,224737,0.0004,12/19/2025
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,4914051,5055005,97.2116,220817,224737,98.2557,12/19/2025
JHU,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1574688,1759755,89.4834,106381,120369,88.3791,12/16/2025
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,2,5055005,0,2,224737,0.0009,12/19/2025
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,9551,milliequivalent,10*-3.eq,UCUM,Unit,S,1,5055005,0,1,224737,0.0004,12/19/2025
DFCI,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,116755,5055005,2.3097,16110,224737,7.1684,12/19/2025
JHU,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,184955,1759755,10.5103,26926,120369,22.3695,12/16/2025
MSK,3015632,"Carbon dioxide, total [Moles/volume] in Serum or Plasma",2028-9,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,4225136,4225137,100,206372,206372,100,2/12/2026
DFCI,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,0,(NULL/0),,,,,1909,3329,57.3445,1637,2724,60.0954,12/19/2025
JHU,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3170,6205,51.0878,1656,2834,58.4333,12/16/2025
DFCI,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,9101,IgM phospholipid unit,[MPL'U],UCUM,Unit,S,1419,3329,42.6254,1194,2724,43.8326,12/19/2025
JHU,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,9101,IgM phospholipid unit,[MPL'U],UCUM,Unit,S,2604,6205,41.9662,1402,2834,49.4707,12/16/2025
MSK,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,9101,IgM phospholipid unit,[MPL'U],UCUM,Unit,S,1708,1708,100,1444,1444,100,2/12/2026
DFCI,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,9158,IgM phospholipid unit per milliliter,[MPL'U]/mL,UCUM,Unit,S,1,3329,0.03,1,2724,0.0367,12/19/2025
JHU,3015813,Cardiolipin IgM Ab [Units/volume] in Serum by Immunoassay,3182-3,LOINC,Measurement,S,9158,IgM phospholipid unit per milliliter,[MPL'U]/mL,UCUM,Unit,S,431,6205,6.946,187,2834,6.5984,12/16/2025
DFCI,3015916,Alpha-1-Fetoprotein [Units/volume] in Serum or Plasma,19176-7,LOINC,Measurement,S,0,(NULL/0),,,,,105,105,100,91,91,100,12/19/2025
DFCI,3015956,Eosinophils/100 leukocytes in Blood by Manual count,714-6,LOINC,Measurement,S,0,(NULL/0),,,,,65,315615,0.0206,61,46232,0.1319,12/19/2025
JHU,3015956,Eosinophils/Leukocytes in Blood by Manual count,714-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,107,468093,0.0229,100,42057,0.2378,12/16/2025
DFCI,3015956,Eosinophils/100 leukocytes in Blood by Manual count,714-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,315550,315615,99.9794,46200,46232,99.9308,12/19/2025
JHU,3015956,Eosinophils/Leukocytes in Blood by Manual count,714-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,467986,468093,99.9771,42053,42057,99.9905,12/16/2025
DFCI,3016080,Myeloperoxidase Ab [Presence] in Serum,17316-1,LOINC,Measurement,S,8980,arbitrary unit per milliliter,[arb'U]/mL,UCUM,Unit,S,524,524,100,464,464,100,12/19/2025
DFCI,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3255-7,LOINC,Measurement,S,0,(NULL/0),,,,,2513,158195,1.5885,1923,23991,8.0155,12/19/2025
JHU,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3255-7,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,133,128371,0.1036,123,18690,0.6581,12/16/2025
DFCI,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3255-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,155682,158195,98.4115,23826,23991,99.3122,12/19/2025
JHU,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3255-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,128238,128371,99.8964,18685,18690,99.9732,12/16/2025
MSK,3016407,Fibrinogen [Mass/volume] in Platelet poor plasma by Coagulation assay,3255-7,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,85708,85708,100,13966,13966,100,2/12/2026
JHU,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,2532-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,71798,185072,38.7946,15185,32126,47.267,12/16/2025
JHU,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,2532-0,LOINC,Measurement,S,8645,unit per liter,[U]/L,UCUM,Unit,S,113273,185072,61.2048,20597,32126,64.1132,12/16/2025
JHU,3016436,Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma,2532-0,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,1,185072,0.0005,1,32126,0.0031,12/16/2025
DFCI,3016502,Oxygen saturation in Arterial blood,2708-6,LOINC,Measurement,S,0,(NULL/0),,,,,198,31904,0.6206,169,3408,4.9589,12/19/2025
JHU,3016502,Oxygen saturation in Arterial blood,2708-6,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,420,81962,0.5124,372,8789,4.2326,12/16/2025
DFCI,3016502,Oxygen saturation in Arterial blood,2708-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,31706,31904,99.3794,3394,3408,99.5892,12/19/2025
JHU,3016502,Oxygen saturation in Arterial blood,2708-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,81542,81962,99.4876,8760,8789,99.67,12/16/2025
MSK,3016502,Oxygen saturation in Arterial blood,2708-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,125298,125298,100,19378,19378,100,2/12/2026
DFCI,3016628,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Immunoassay,3256-5,LOINC,Measurement,S,0,(NULL/0),,,,,3,26,11.5385,3,22,13.6364,12/19/2025
DFCI,3016628,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Immunoassay,3256-5,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,23,26,88.4615,20,22,90.9091,12/19/2025
JHU,3016628,Fibrinogen Ag [Mass/volume] in Platelet poor plasma by Immunoassay,3256-5,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,147,147,100,105,105,100,12/16/2025
JHU,3016670,Alpha-1-Fetoprotein [Multiple of the median] adjusted in Serum or Plasma,23811-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,73,73,100,71,71,100,12/16/2025
DFCI,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,0,(NULL/0),,,,,29144,5229899,0.5573,16889,226535,7.4554,12/19/2025
JHU,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,533,3067043,0.0174,486,152950,0.3178,12/16/2025
DFCI,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8749,micromole per liter,umol/L,UCUM,Unit,S,1,5229899,0,1,226535,0.0004,12/19/2025
DFCI,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8751,milligram per liter,mg/L,UCUM,Unit,S,1,5229899,0,1,226535,0.0004,12/19/2025
DFCI,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,1,5229899,0,1,226535,0.0004,12/19/2025
DFCI,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,5200752,5229899,99.4427,226225,226535,99.8632,12/19/2025
JHU,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,3066510,3067043,99.9826,152948,152950,99.9987,12/16/2025
MSK,3016723,Creatinine [Mass/volume] in Serum or Plasma,2160-0,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,5012535,5012535,100,237154,237154,100,2/12/2026
DFCI,3016921,Smith extractable nuclear Ab [Units/volume] in Serum,11090-8,LOINC,Measurement,S,0,(NULL/0),,,,,228,1555,14.6624,213,1397,15.247,12/19/2025
JHU,3016921,Smith extractable nuclear Ab [Units/volume] in Serum,11090-8,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,142,142,100,136,136,100,12/16/2025
DFCI,3016921,Smith extractable nuclear Ab [Units/volume] in Serum,11090-8,LOINC,Measurement,S,8478,avidity index,{ai},UCUM,Unit,S,4,1555,0.2572,4,1397,0.2863,12/19/2025
DFCI,3016921,Smith extractable nuclear Ab [Units/volume] in Serum,11090-8,LOINC,Measurement,S,8510,unit,[U],UCUM,Unit,S,9,1555,0.5788,8,1397,0.5727,12/19/2025
DFCI,3016921,Smith extractable nuclear Ab [Units/volume] in Serum,11090-8,LOINC,Measurement,S,8590,O.D. unit,[OD'U],UCUM,Unit,S,1314,1555,84.5016,1183,1397,84.6815,12/19/2025
DFCI,3017044,Thyrotropin receptor Ab [Units/volume] in Serum,5385-0,LOINC,Measurement,S,0,(NULL/0),,,,,12,31,38.7097,11,25,44,12/19/2025
MSK,3017044,Thyrotropin receptor Ab [Units/volume] in Serum,5385-0,LOINC,Measurement,S,0,(NULL/0),NA,NA,NA,NA,754,754,100,378,378,100,2/12/2026
DFCI,3017044,Thyrotropin receptor Ab [Units/volume] in Serum,5385-0,LOINC,Measurement,S,8738,percent inhibition,%{inhibition},UCUM,Unit,S,10,31,32.2581,10,25,40,12/19/2025
DFCI,3017044,Thyrotropin receptor Ab [Units/volume] in Serum,5385-0,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,9,31,29.0323,4,25,16,12/19/2025
JHU,3017044,Thyrotropin receptor Ab [Units/volume] in Serum,5385-0,LOINC,Measurement,S,8923,international unit per liter,[iU]/L,UCUM,Unit,S,12,12,100,12,12,100,12/16/2025
DFCI,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,0,(NULL/0),,,,,31,298698,0.0104,31,45026,0.0688,12/19/2025
JHU,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,1,12,8.3333,1,12,8.3333,12/16/2025
DFCI,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,295110,298698,98.7988,44000,45026,97.7213,12/19/2025
JHU,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,11,12,91.6667,11,12,91.6667,12/16/2025
MSK,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,466518,466518,100,50397,50397,100,2/12/2026
DFCI,3017501,Neutrophils [#/volume] in Blood by Manual count,753-4,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,3557,298698,1.1908,1120,45026,2.4875,12/19/2025
DFCI,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,0,(NULL/0),,,,,255128,3807036,6.7015,39650,202353,19.5945,12/19/2025
DFCI,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,8784,cells per microliter,{cells}/uL,UCUM,Unit,S,7,3807036,0.0002,7,202353,0.0035,12/19/2025
DFCI,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,3532104,3807036,92.7783,198335,202353,98.0144,12/19/2025
MSK,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,8848,thousand per microliter,10*3/uL,UCUM,Unit,S,1290616,1290616,100,108564,108564,100,2/12/2026
DFCI,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,8888,cells per cubic millimeter,{cells}/mm3,UCUM,Unit,S,4659,3807036,0.1224,1149,202353,0.5678,12/19/2025
DFCI,3017732,Neutrophils [#/volume] in Blood,26499-4,LOINC,Measurement,S,8961,thousand per cubic millimeter,10*3/mm3,UCUM,Unit,S,15138,3807036,0.3976,3251,202353,1.6066,12/19/2025
DFCI,3018010,Neutrophils/100 leukocytes in Blood,26511-6,LOINC,Measurement,S,0,(NULL/0),,,,,681,42056,1.6193,275,8532,3.2232,12/19/2025
DFCI,3018010,Neutrophils/100 leukocytes in Blood,26511-6,LOINC,Measurement,S,8554,percent,%,UCUM,Unit,S,41375,42056,98.3807,8510,8532,99.7421,12/19/2025
JHU,3018167,Smooth muscle Ab [Presence] in Serum by Immunofluorescence,26971-2,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,148,148,100,143,143,100,12/16/2025
DFCI,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,0,(NULL/0),,,,,16753,23957,69.9295,3832,5893,65.0263,12/19/2025
JHU,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,3058618,3058623,99.9998,152803,152803,100,12/16/2025
DFCI,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,8523,ratio,{ratio},UCUM,Unit,S,5053,23957,21.092,1836,5893,31.1556,12/19/2025
DFCI,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,8596,calculated,{calc},UCUM,Unit,S,2150,23957,8.9744,494,5893,8.3828,12/19/2025
DFCI,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,1,23957,0.0042,1,5893,0.017,12/19/2025
JHU,3018311,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,3097-3,LOINC,Measurement,S,8840,milligram per deciliter,mg/dL,UCUM,Unit,S,5,3058623,0.0002,4,152803,0.0026,12/16/2025
DFCI,3018517,Mitochondria Ab [Presence] in Serum,14236-4,LOINC,Measurement,S,0,(NULL/0),,,,,120,172,69.7674,115,161,71.4286,12/19/2025
DFCI,3018517,Mitochondria Ab [Presence] in Serum,14236-4,LOINC,Measurement,S,8510,unit,[U],UCUM,Unit,S,52,172,30.2326,48,161,29.8137,12/19/2025
JHU,3018572,Chloride [Moles/volume] in Blood,2069-3,LOINC,Measurement,S,0,(NULL/0),null,null,null,null,5,6467,0.0773,4,4053,0.0987,12/16/2025
DFCI,3018572,Chloride [Moles/volume] in Blood,2069-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,11,26,42.3077,10,24,41.6667,12/19/2025
JHU,3018572,Chloride [Moles/volume] in Blood,2069-3,LOINC,Measurement,S,8753,millimole per liter,mmol/L,UCUM,Unit,S,6409,6467,99.1031,4016,4053,99.0871,12/16/2025
DFCI,3018572,Chloride [Moles/volume] in Blood,2069-3,LOINC,Measurement,S,9557,milliequivalent per liter,10*-3.eq/L,UCUM,Unit,S,15,26,57.6923,14,24,58.3333,12/19/2025
