ancestor_concept_id	descendant_concept_id	min_levels_of_separation	max_levels_of_separation
1397599	43151713	1	1
1397599	41004036	3	4
1397599	43826689	3	5
1344905	40899721	3	4
1344905	43664689	3	4
1344905	43827797	3	5
1344905	41402819	3	4
1397599	40713288	3	4
1397599	43737669	3	4
1344905	43748948	1	1
1344905	35141012	3	4
1397599	43592142	3	4
1397599	43665368	3	5
1344905	35782763	3	4
1344905	41285368	2	3
1344905	35783779	3	4
1344905	43629284	3	4
1344905	43587049	2	2
1344905	41082628	1	2
1344905	41161176	2	3
1344905	41375450	3	4
1397599	35604086	1	2
1344905	36780678	3	3
1397599	41427229	2	3
1344905	40716575	3	4
1344905	43821104	2	3
1344905	43739726	3	3
1344905	43139081	1	1
1397599	36056327	3	4
1344905	40738276	3	4
1344905	43753374	3	4
1397599	35784034	3	4
1344905	35783773	3	4
1344905	43825530	3	3
1344905	44106676	1	1
1344905	43647367	3	3
1344905	35781175	3	3
1344905	41254342	3	4
1344905	43700582	2	3
1344905	41390501	3	4
1397599	41425608	2	3
1344905	43666104	3	3
1397599	784813	3	5
1344905	41019830	1	2
1397599	41376634	3	5
1344905	43183123	1	1
1344905	43647999	3	4
1344905	36258111	2	3
1397599	41369520	3	5
1344905	43857230	3	3
1344905	43861724	3	4
1344905	21039319	3	4
1344905	43713041	3	3
1344905	36779240	3	4
1344905	43773796	3	3
1344905	40709232	3	4
1344905	41402537	3	4
1344905	43698479	2	2
1397599	43611638	3	4
1344905	36895952	3	3
1397599	36064549	2	3
1344905	43205065	2	2
1344905	43194110	1	1
1344905	43863463	2	3
1397599	19075392	2	3
1344905	43839154	3	3
1397599	21142610	3	5
1344905	43609419	3	3
1397599	2058223	2	3
1397599	40892027	1	1
1397599	35149724	1	1
1397599	21167444	3	4
1344905	36279972	3	4
1397599	41423313	3	5
1344905	41402176	3	4
1397599	35782482	3	3
1344905	35782737	3	5
1397599	43703790	3	4
1344905	40738277	2	3
1344905	36895329	2	2
1344905	43734352	2	2
1397599	586939	2	3
1397599	35787041	3	4
1344905	41375298	3	4
1397599	43718611	3	4
1397599	41141976	1	1
1397599	35782187	3	4
1344905	36895950	2	2
1397599	44183853	3	3
1344905	41254339	3	4
1397599	41415280	2	3
1344905	41374844	3	4
1344905	43516942	2	3
1344905	35783805	3	4
1397599	43838107	2	3
1344905	41149852	3	3
1344905	43864110	3	4
1344905	43629951	2	3
1397599	43811637	2	3
1344905	43773800	3	4
1344905	43735548	3	3
1344905	784631	3	5
1344905	41419664	2	3
1344905	35780301	3	4
1344905	41261862	3	5
1344905	43827164	3	3
1344905	43785050	3	3
1344905	41390521	3	5
1397599	35768315	3	4
1397599	36052943	3	4
1344905	35784844	3	5
1344905	43042895	3	4
1397599	41397216	3	4
1397599	36074725	2	3
1344905	2028356	2	3
1397599	41427232	2	3
1344905	43040374	3	3
1397599	36052938	2	3
1344905	43839149	1	2
1344905	43593799	3	4
1397599	36785424	3	3
1344905	36779012	3	4
1344905	41390432	3	4
1344905	43703841	3	4
1344905	41066912	3	4
1397599	43293295	2	3
1397599	41378383	3	4
1397599	587419	2	3
1397599	43621964	1	2
1344905	40737813	3	4
1344905	43291501	3	3
1344905	43518881	3	4
1397599	40713296	3	4
1344905	41390433	3	5
1397599	41392882	3	4
1397599	41110587	1	1
1397599	41414921	3	4
1397599	43629759	2	3
1344905	43648004	3	3
1344905	43260502	1	1
1344905	21078717	3	4
1344905	41427277	2	3
1397599	35786990	2	2
1344905	36779249	2	2
1344905	43827801	2	2
1344905	41390467	3	5
1344905	41375753	3	4
1344905	43293178	2	2
1344905	40709194	3	4
1397599	41380284	2	3
1397599	35130808	2	3
1397599	41180645	3	4
1397599	41414460	3	4
1344905	43164700	3	4
1344905	35783808	3	3
1344905	41359255	3	5
1397599	40910393	3	4
1397599	35604085	1	1
1397599	36064546	2	3
1344905	41204742	1	1
1344905	43040373	3	3
1344905	43682541	2	2
443392	603122	3	3
443392	1075580	5	6
443392	602081	5	8
443392	602048	6	8
443392	36717176	4	9
443392	44792336	4	5
443392	1076850	5	6
443392	1075626	5	6
443392	37204806	3	6
443392	1074886	4	6
443392	1077424	3	4
443392	4252536	4	7
443392	1075591	3	5
443392	443387	3	4
443392	1077332	5	5
443392	1074880	5	5
443392	1075617	5	6
443392	1075632	5	6
443392	4092061	4	5
443392	1075504	4	4
443392	1075577	6	7
443392	1075505	4	4
443392	4208017	4	8
443392	4094866	4	4
443392	4258135	3	3
443392	44783845	4	5
443392	606200	4	6
443392	26638	3	5
443392	602666	6	7
443392	1076218	2	2
443392	4200887	2	5
443392	605745	4	6
443392	135476	4	6
443392	4089652	4	8
443392	37166217	5	8
443392	40490988	5	7
443392	37166333	4	8
443392	4188299	4	4
443392	4110572	3	6
443392	1077430	3	4
443392	1075917	2	6
443392	1075576	6	7
443392	4190642	3	3
443392	40488958	5	6
443392	4003184	5	5
443392	1076586	4	8
443392	1074879	4	4
443392	4092059	3	5
443392	1075880	2	4
443392	1077128	5	6
443392	36715853	2	5
443392	434577	4	9
443392	1076764	5	9
443392	605447	4	7
443392	1075605	5	5
443392	36715850	3	7
443392	193138	4	6
443392	1077423	4	5
443392	4145040	3	3
443392	4094548	3	3
443392	37165443	3	6
443392	4094857	5	6
443392	619379	4	6
443392	601129	4	6
443392	4311486	4	5
443392	45768824	4	6
443392	4297192	5	5
443392	602308	6	7
443392	36712741	2	4
443392	4094259	4	5
443392	602107	4	8
443392	42539556	4	5
443392	602094	3	4
443392	602153	4	9
443392	605508	3	5
443392	601152	3	3
443392	602054	3	4
443392	436635	3	8
443392	37109897	5	6
443392	602682	4	7
443392	609047	5	5
443392	37396740	3	4
443392	40490993	3	5
443392	609206	3	5
443392	609046	5	5
443392	40481902	3	3
443392	76914	3	3
443392	4289247	3	7
443392	619381	5	6
443392	4312680	5	6
443392	4246140	4	6
443392	605507	3	4
443392	4283747	3	5
443392	36717178	4	8
443392	40488914	4	7
443392	4100425	3	3
443392	601110	5	7
443392	4162121	3	3
443392	601155	5	6
443392	608893	5	6
443392	765056	4	6
443392	602684	4	5
443392	608446	3	5
443392	601138	5	5
443392	35610178	1	1
443392	44784140	6	6
443392	36674833	3	5
443392	4289827	3	5
443392	602062	3	6
443392	609305	3	3
443392	4116244	3	3
443392	602691	6	7
443392	4232597	4	5
443392	4322376	4	9
443392	602597	5	6
443392	40486168	3	8
443392	36715799	4	6
443392	602127	3	7
443392	36716499	3	5
443392	4221981	5	8
443392	601144	5	5
443392	45768829	5	7
443392	601151	4	5
443392	602047	5	7
443392	602050	6	8
443392	602137	5	7
443392	607435	4	5
443392	4295626	4	5
443392	602084	3	5
443392	604497	2	3
443392	601146	5	6
443392	36715591	2	3
443392	602154	6	9
443392	602014	3	7
443392	604410	2	3
443392	36715862	4	8
443392	606202	4	6
443392	602070	6	7
443392	608889	5	7
443392	602669	5	8
443392	602170	3	7
443392	605478	4	6
443392	619299	4	5
443392	608892	5	7
443392	443392	0	0
443392	606201	4	6
443392	605509	4	8
443392	609036	4	8
443392	36712740	2	4
443392	4095455	3	4
443392	761916	4	8
443392	602060	3	4
443392	40486174	4	6
443392	760957	6	10
443392	602096	3	4
443392	602694	3	6
443392	602029	7	8
443392	601153	4	5
443392	36715921	5	7
443392	36715863	4	8
443392	602136	5	7
443392	605470	3	4
443392	605821	4	6
443392	602030	5	7
443392	40486222	3	6
1344905	36779235	3	5
1344905	36279161	2	3
1344905	2924466	3	4
1344905	37353938	1	1
1344905	587925	3	4
1344905	36779919	3	4
1344905	587513	3	4
1344905	36955494	2	3
1344905	36943224	1	1
1344905	36922864	3	4
1344905	36922759	3	4
1344905	36958903	3	4
1344905	36953785	3	4
1344905	36945497	3	4
1344905	36926441	1	1
1344905	36949356	3	4
1344905	36956581	3	4
1344905	36968681	1	1
1344905	36956149	3	4
1344905	36965214	2	3
1344905	36949394	1	1
1344905	36921117	2	3
1344905	36928012	3	4
1344905	36966180	3	4
1344905	36935360	1	1
1344905	36961397	1	1
1344905	36949011	2	3
1344905	36962029	3	5
1344905	36965740	2	3
1344905	36940387	3	4
1344905	36934388	1	1
1344905	36962990	1	1
1344905	36955945	3	4
1344905	36945021	2	3
1344905	36920200	3	4
1344905	36965852	3	4
443392	36715499	3	5
443392	759902	4	6
443392	1246408	5	7
443392	37167424	5	7
443392	1244602	3	6
443392	1244572	3	6
443392	607958	3	5
443392	1244179	5	9
443392	1244789	3	3
443392	37166590	6	7
443392	1245882	2	6
443392	4149840	6	6
443392	1244392	3	4
443392	1246411	4	8
443392	37166431	5	6
443392	1244546	4	8
443392	1244445	4	10
443392	4082659	7	9
443392	1244176	5	6
443392	1244716	2	3
443392	37166648	4	8
443392	1244120	5	7
443392	4298238	4	4
443392	1244601	3	6
443392	1246722	5	8
443392	36713545	3	7
443392	1244536	2	2
443392	1244119	5	6
443392	1244471	3	6
443392	4115278	4	5
443392	1244446	5	8
443392	37162721	4	5
443392	4110721	3	5
443392	1244577	4	6
443392	37166248	4	5
443392	1245469	3	3
443392	1244448	3	9
443392	42537145	6	6
443392	1244451	3	7
443392	1244721	2	2
443392	1244550	4	6
443392	1244815	2	2
443392	1244414	4	7
443392	1244586	4	6
443392	1244720	2	2
443392	1244569	4	6
443392	1244180	5	9
443392	1244118	5	6
443392	37160609	4	7
443392	1245715	6	7
443392	4314611	4	8
443392	1244574	4	6
443392	1244570	4	7
443392	1244804	3	3
443392	4300562	4	6
443392	1244348	3	7
443392	37162119	3	7
443392	4292383	3	7
443392	3655588	3	6
443392	37162169	3	5
443392	4216914	3	4
443392	1244528	3	7
443392	1245482	4	6
443392	1246704	4	5
443392	37175216	4	6
443392	1244512	6	7
443392	4112961	3	5
443392	37174121	7	8
443392	1244622	3	6
443392	1244600	3	6
443392	1244794	3	3
443392	45769033	2	4
443392	1244803	3	3
443392	1244172	5	9
443392	37166594	4	8
443392	1244867	4	4
443392	37166437	5	6
443392	1244809	3	3
443392	1244575	4	5
443392	1244807	3	3
443392	605479	4	8
443392	37166592	4	4
443392	4283745	3	4
443392	607973	1	1
443392	601135	5	5
443392	607988	3	6
443392	37167518	4	7
443392	602689	4	8
443392	35612355	4	6
443392	37167567	4	7
443392	4038845	4	4
443392	37395649	4	7
443392	37166181	4	7
443392	37165838	4	6
443392	4049263	4	5
443392	4110733	3	3
443392	37162051	3	4
443392	46271921	4	6
443392	4299418	4	5
443392	45768949	3	9
443392	4307538	5	6
443392	45772951	5	9
443392	37166304	5	10
443392	37162708	2	3
443392	36716501	3	7
443392	45768833	3	7
443392	37165674	5	8
443392	37166769	4	5
443392	45769022	5	9
443392	36716633	4	6
443392	36715890	4	8
443392	605455	5	8
443392	35623631	3	3
443392	37169376	6	7
443392	37166588	4	4
443392	40489481	3	4
443392	37204312	2	2
443392	4299154	4	5
443392	4146630	8	8
443392	40483374	5	5
443392	37166581	5	6
443392	37166559	2	2
443392	601130	5	5
443392	4299155	4	5
443392	37312118	5	5
443392	4293714	3	5
443392	37166270	4	9
443392	45766300	5	5
443392	37162060	4	7
443392	37166516	6	7
443392	37166246	4	5
443392	4082919	3	5
443392	200659	3	7
443392	37166780	4	6
443392	3655683	3	5
443392	4299996	4	5
443392	253977	4	5
443392	602085	4	5
443392	37116587	5	7
443392	36716489	4	7
443392	37018947	5	10
443392	37166415	2	4
443392	4112758	5	5
443392	4079288	6	6
443392	37165252	3	3
443392	37018880	5	7
443392	45773563	4	7
443392	37166207	4	7
443392	4175688	6	6
443392	37166450	5	6
443392	440044	3	6
443392	603171	4	4
443392	37166990	3	3
443392	37166245	4	5
443392	4111805	3	5
443392	37166608	5	7
443392	37165422	4	5
443392	37016104	3	5
443392	4079290	6	6
443392	4003830	4	4
443392	37166234	3	6
443392	37174276	5	7
443392	37167632	5	7
443392	4300702	3	4
443392	37167774	4	5
443392	4116081	4	8
443392	37171434	4	6
443392	44783851	6	9
443392	602059	3	5
443392	37169739	6	9
443392	37167670	3	7
443392	606914	7	7
443392	45769058	4	8
443392	4085559	2	4
443392	37167840	4	6
443392	602667	6	7
443392	37396743	6	8
443392	432843	5	6
443392	45771025	4	9
443392	37165804	4	7
443392	4298030	3	3
443392	37165769	2	4
443392	609238	3	5
443392	608926	4	7
443392	37169984	4	4
443392	439269	2	5
443392	37166473	5	9
443392	602130	6	8
443392	609194	4	8
443392	40484128	1	1
443392	605465	4	8
443392	4091925	3	4
443392	37160405	4	5
443392	4111921	3	5
443392	37168850	5	5
443392	4311493	4	5
443392	37166582	3	5
443392	40489468	3	4
443392	37311683	3	5
443392	196645	4	4
443392	608242	3	5
443392	37166674	4	6
443392	37171450	5	6
443392	37166492	3	4
443392	37166402	3	6
443392	37109908	3	5
443392	37016272	3	3
443392	605182	5	9
443392	4281023	3	4
443392	37166458	3	6
443392	37166566	2	4
443392	37166318	2	4
443392	37166622	5	7
443392	37166809	4	6
443392	4111931	5	5
443392	37166663	3	6
443392	37165819	4	6
443392	608065	2	6
443392	4079690	5	5
443392	602166	5	7
443392	4041799	6	8
443392	4111021	3	6
443392	4300790	4	4
443392	36715911	6	10
443392	4310575	4	7
443392	4003682	4	6
443392	37167625	4	6
443392	439270	4	10
443392	37165756	3	5
443392	37167554	3	6
443392	37166293	3	6
443392	45768870	3	7
443392	37167556	3	5
443392	4120588	2	4
443392	37171452	4	4
443392	37166628	4	6
443392	601104	5	6
443392	37166576	3	5
443392	37165788	5	7
443392	37166447	4	5
443392	37165415	4	5
443392	602672	3	8
443392	37166136	3	4
443392	45768900	4	7
443392	603173	1	1
443392	4221229	4	5
443392	37167586	4	9
443392	37166584	4	5
443392	37165808	4	10
443392	4299141	7	9
443392	37166373	4	4
443392	608057	4	7
443392	4040380	6	8
443392	602686	5	7
443392	37165057	5	5
443392	45768840	3	6
443392	4291293	2	3
443392	40489483	4	4
443392	4308934	4	5
443392	37166389	3	5
443392	35622279	5	5
443392	45768984	5	9
443392	4298130	4	4
443392	45765433	4	5
443392	37174196	5	9
443392	37166309	4	6
443392	4112803	6	6
443392	37166652	3	4
443392	37165752	4	7
443392	4313771	3	7
443392	37167661	5	6
443392	4308629	5	6
443392	37166494	3	7
443392	438380	3	5
443392	37166396	4	6
443392	40486666	3	5
443392	37166300	4	7
443392	4116085	3	4
443392	37167669	3	4
443392	37018645	3	5
443392	37166154	1	1
443392	139759	5	7
443392	440350	7	7
443392	3572249	3	5
443392	609067	5	5
443392	36684446	4	5
443392	4222109	6	7
443392	37166739	2	6
443392	4110568	3	6
443392	765741	5	5
443392	436043	3	5
443392	40486167	4	6
443392	37167583	5	6
443392	40493019	4	5
443392	4116086	3	6
443392	134603	3	4
443392	37162732	2	6
443392	37166653	4	5
443392	37167591	4	9
443392	37166619	3	4
443392	37165798	5	7
443392	37166279	4	9
443392	4309248	4	7
443392	40486201	3	6
443392	37161544	3	4
443392	4079153	5	6
443392	37164409	4	6
443392	4299421	3	5
443392	37165799	5	7
443392	4174595	3	6
443392	37166471	4	7
443392	45768876	4	9
443392	37165789	4	6
443392	4121970	4	4
443392	37167565	3	7
443392	37165586	4	7
443392	4322241	4	6
443392	37165758	4	4
443392	4110424	3	6
443392	4121853	4	4
443392	36716511	4	7
443392	37163195	2	4
443392	759941	3	6
443392	4091916	7	7
443392	37166236	4	7
443392	37166585	5	7
443392	37166166	4	5
443392	37167841	5	5
443392	4003180	5	5
443392	761907	3	7
443392	4201476	3	5
443392	4116074	4	5
443392	42538693	4	10
443392	37165771	2	6
443392	37166277	4	9
443392	37166249	4	5
443392	37166253	4	7
443392	4081044	3	6
443392	4111028	3	5
443392	4314458	4	5
443392	40391861	1	1
443392	37162601	2	6
443392	37166413	2	4
443392	36715790	4	6
443392	4092384	4	4
443392	4295623	4	6
443392	602110	5	7
443392	37166417	6	7
443392	36715782	5	5
443392	37167740	2	3
443392	200667	2	5
443392	37165860	2	4
443392	37116596	4	8
443392	4313634	3	6
443392	44808015	6	6
443392	4033891	3	3
443392	37206612	1	1
443392	4184985	4	4
443392	602108	4	7
443392	37166668	5	7
443392	4001171	4	5
443392	45768948	3	9
443392	4301283	3	4
443392	4310721	4	5
443392	37166330	4	7
443392	37167737	5	6
443392	37166736	4	5
443392	37166265	5	7
443392	764840	5	5
443392	195201	4	5
443392	37312143	2	2
443392	3655629	5	5
443392	37018865	3	5
443392	4116229	4	6
443392	37166367	3	6
443392	4197581	4	7
443392	602125	4	9
443392	3655852	5	8
443392	4187635	4	5
443392	602105	4	7
443392	37166312	5	9
443392	4173824	5	5
443392	37166531	4	7
443392	4299420	4	5
443392	37166772	4	8
443392	4314201	4	6
443392	4256777	3	6
443392	37166268	4	6
443392	36715798	5	7
443392	37162736	3	8
443392	4115138	3	7
443392	37165805	4	7
443392	45768944	3	9
443392	4207182	3	8
443392	37166666	5	7
443392	4097570	3	5
443392	37166227	4	8
443392	37166606	5	6
443392	37166405	5	6
443392	4294435	5	7
443392	40492268	2	2
443392	4298140	2	2
443392	4178960	3	5
443392	4301516	3	5
443392	37175247	2	4
443392	37166574	5	6
443392	37166638	3	7
443392	608241	2	4
443392	37166477	4	6
443392	4113637	3	4
443392	37160409	2	3
443392	4003183	4	4
443392	37165835	2	4
443392	37166603	3	3
443392	37166749	3	6
443392	602102	5	8
443392	4300096	3	4
443392	36712748	3	7
443392	132572	4	5
443392	37166266	4	6
443392	37166665	3	4
443392	37171445	6	7
443392	37165760	5	6
443392	45769017	4	7
443392	37117762	3	7
443392	37118669	5	7
443392	45769023	3	9
443392	37166789	4	6
443392	37167736	3	7
443392	37166753	4	5
443392	45769096	4	5
443392	40486090	4	7
443392	40489940	3	5
443392	4116084	3	5
443392	4297195	4	4
443392	761184	4	6
443392	37109899	3	6
443392	37119145	5	5
443392	37164177	4	7
443392	602112	3	5
443392	37167536	3	6
443392	36683269	5	5
443392	45769018	4	7
443392	37162704	3	6
443392	37166235	3	6
443392	35608092	3	7
443392	37171472	4	6
443392	4297351	7	9
443392	3663216	4	6
443392	37166602	3	6
443392	36712749	4	6
443392	37174194	5	9
443392	4247338	3	4
443392	37311919	2	2
443392	37165809	3	9
443392	37018659	3	8
443392	4245460	4	5
443392	37167653	3	5
443392	37162698	3	7
443392	4188973	5	6
443392	198092	4	5
443392	37167664	2	3
443392	4220171	6	7
443392	4215390	3	3
443392	37116593	3	4
443392	36716490	4	6
443392	37166748	5	8
443392	321815	4	4
443392	37166569	4	7
443392	37166595	5	7
443392	37167593	4	5
443392	605459	5	7
443392	36713366	4	7
443392	35624315	3	5
443392	40481524	6	6
443392	4313202	3	6
443392	4281022	3	4
443392	37166184	4	7
443392	4111783	3	5
443392	36684809	5	6
443392	37165556	5	6
443392	37162647	4	4
443392	196051	4	4
443392	4111654	3	6
443392	4110740	2	3
443392	601998	3	5
443392	37166649	3	8
443392	4298739	3	4
443392	4113112	3	5
443392	4115267	3	6
443392	4307000	2	3
443392	37165822	3	6
443392	37109903	4	6
443392	602141	4	6
443392	37160411	2	3
443392	40488904	4	4
443392	602018	7	8
443392	602167	5	8
443392	4139554	5	5
443392	44783444	3	3
443392	4079683	5	5
443392	37163631	4	5
443392	4301666	6	8
443392	37166662	5	6
443392	4146024	7	7
443392	37167739	3	3
443392	37166518	4	6
443392	3654662	5	5
443392	4001667	4	5
443392	37116830	2	8
443392	4003834	1	1
443392	37167577	2	2
443392	37209431	5	6
443392	609123	5	7
443392	37166745	4	6
443392	199744	2	3
443392	37166386	4	7
443392	37174190	4	7
443392	4340498	4	5
443392	4264694	3	3
443392	37396884	4	6
443392	4155299	2	5
443392	602061	4	6
443392	37166642	4	6
443392	602118	4	7
443392	4098951	3	6
443392	37167833	5	6
443392	37018877	2	5
443392	37166810	3	8
443392	37166479	3	4
443392	37159981	5	6
443392	602696	5	8
443392	40479348	4	5
443392	605471	3	5
443392	37166586	6	7
443392	37167720	3	4
443392	4246791	5	6
443392	40486109	2	4
443392	602021	4	5
443392	4096968	4	4
443392	37166795	4	6
443392	37165807	4	10
443392	4292386	3	6
443392	36683246	4	4
443392	37166534	5	7
443392	37166468	3	6
443392	602026	3	4
443392	607405	5	5
443392	4300571	5	5
443392	37165821	2	4
443392	602120	4	7
443392	40493350	3	3
443392	4002356	5	5
443392	37160001	4	9
443392	4208660	3	4
443392	4298235	3	3
443392	37166316	4	6
443392	37166317	5	7
443392	44782609	1	1
443392	607438	4	5
443392	135768	5	5
443392	37161460	3	3
443392	609075	6	8
443392	4153887	3	5
443392	608266	4	4
443392	3655294	2	6
443392	4116218	3	3
443392	37167652	4	8
443392	37017112	2	5
443392	37166573	4	6
443392	4112143	3	6
443392	4301652	3	3
443392	4180785	5	6
443392	37166400	3	6
443392	25486	3	6
443392	4110425	4	6
443392	761082	3	4
443392	608070	2	6
443392	4298029	3	3
443392	40488990	3	6
443392	73720	3	3
443392	761007	2	4
443392	193428	4	7
443392	37174195	5	9
443392	4168069	5	8
443392	35623049	7	9
443392	602122	4	6
443392	45768979	2	4
443392	4114193	3	6
443392	37167571	4	6
443392	37165560	5	6
443392	37167721	2	2
443392	37165426	5	8
443392	37165820	5	7
443392	37174193	4	7
443392	37396458	4	5
443392	4158909	3	8
443392	762782	3	3
443392	35622133	3	6
443392	378081	2	2
443392	442134	4	7
443392	605435	6	7
443392	37165562	5	6
443392	37166771	4	6
443392	3654886	6	7
443392	37167843	6	7
443392	37166600	5	6
443392	4300682	3	3
443392	37167738	4	5
443392	37168040	5	5
443392	37166205	4	6
443392	4003027	5	5
443392	45769094	3	4
443392	4301668	6	8
443392	28356	3	6
443392	318989	2	5
443392	4002360	3	3
443392	4112968	4	5
443392	4120589	2	4
443392	37162616	4	5
443392	4300695	7	9
443392	602022	3	4
443392	4223497	5	6
443392	37161446	3	6
443392	764923	2	3
443392	4299132	2	2
443392	4003186	4	4
443392	37166233	5	8
443392	37166180	4	7
443392	4227963	2	5
443392	37166775	3	5
443392	603311	4	9
443392	605436	6	7
443392	37166187	5	8
443392	4298153	3	3
443392	37166211	4	6
443392	37166224	4	7
443392	37165855	4	6
443392	37116669	3	5
443392	608048	3	7
443392	45763941	5	5
443392	37166593	2	2
443392	4247849	5	6
443392	37166243	5	6
443392	4299147	7	10
443392	4299150	4	6
443392	4003182	6	6
443392	36684464	5	6
1344905	36280844	3	4
443392	1450691	3	6
443392	1448941	3	5
443392	4002358	6	6
443392	761021	4	5
1344905	44051342	3	4
443392	37166200	4	9
1344905	36280026	3	4
443392	4112580	3	8
443392	4173800	4	7
443392	37167656	3	6
443392	602109	5	8
1344905	36280621	3	4
443392	36684857	2	5
443392	1449976	5	8
443392	1450873	2	3
443392	321234	4	5
443392	36674832	2	4
443392	4112730	4	6
443392	36717352	5	10
443392	37166186	5	8
443392	4212994	4	4
443392	78093	3	5
443392	4200890	3	6
443392	441520	4	7
443392	37017351	3	4
443392	4298149	4	5
443392	4091485	4	5
443392	4307721	3	3
443392	45768933	4	7
443392	36712715	5	8
443392	4312032	5	6
443392	4174769	3	5
443392	1075595	5	5
443392	4094251	5	6
443392	4247840	3	3
443392	1074890	5	6
443392	4095442	4	5
443392	4246148	5	6
443392	40488419	3	3
443392	4311492	2	2
443392	45768862	3	6
443392	4095295	3	3
443392	133713	3	6
443392	4178961	5	6
443392	4095005	4	5
443392	4089766	4	5
443392	4312677	4	4
443392	4153882	1	1
443392	37109929	3	5
443392	4177112	3	3
443392	45768929	5	7
443392	4181484	2	2
443392	135750	4	5
443392	4311628	5	6
443392	40488991	3	4
443392	4092216	3	4
443392	4181478	3	3
443392	4090216	5	6
443392	4116201	2	2
443392	4297188	3	4
443392	4169598	2	2
443392	42536723	2	3
443392	4179094	2	2
443392	442139	3	4
443392	4246796	5	5
443392	45768880	5	7
443392	4111777	3	6
443392	36716634	5	5
443392	37116429	3	6
443392	4095168	3	5
443392	4298033	4	7
443392	35610240	2	2
443392	4222105	5	8
443392	4110562	6	7
443392	4112982	3	6
443392	4311872	3	3
443392	313980	4	6
443392	138708	3	3
443392	37208026	4	6
443392	4237166	4	5
443392	4181480	4	5
443392	3654647	5	5
443392	4311439	1	1
443392	4038840	5	5
443392	438692	4	8
443392	42709763	3	3
443392	4295625	4	5
443392	4289374	3	5
443392	37206370	3	5
443392	437220	6	7
443392	4280897	5	5
443392	4118988	4	5
443392	35610164	2	2
443392	1074861	4	5
443392	4095299	4	5
443392	36715797	3	8
443392	373152	3	3
443392	4079689	6	6
443392	40486085	4	4
443392	4289392	5	6
443392	40486224	3	4
443392	4289515	4	5
443392	37110334	2	3
443392	441513	4	4
443392	40486655	3	4
443392	40490994	3	4
443392	37116599	4	7
443392	4180903	3	3
443392	4300572	5	5
443392	4092381	5	6
443392	4246024	4	4
443392	37208039	4	5
443392	4247831	4	8
443392	40492940	4	6
443392	438095	4	4
443392	3654352	4	6
443392	4091621	2	3
443392	4246808	4	5
443392	40481357	4	6
443392	4247228	3	3
443392	376918	2	2
443392	36674767	3	6
443392	193418	4	5
443392	4292390	2	2
443392	372567	3	5
443392	764958	2	2
443392	443564	2	2
443392	4311487	4	4
443392	4110434	5	6
443392	197507	3	4
443392	4247354	6	7
443392	4187849	3	3
443392	436054	5	6
443392	36712733	4	5
443392	4094720	4	6
443392	1075054	4	6
443392	4283738	3	5
443392	437226	5	6
443392	196359	4	6
443392	4095757	4	5
443392	4080901	3	4
443392	436926	3	5
443392	4157320	5	7
443392	4244166	4	7
443392	37208025	4	6
443392	4312694	3	3
443392	4114339	2	6
443392	4307118	4	6
443392	4246243	3	4
443392	4110559	6	7
443392	4246231	6	7
443392	436042	5	6
443392	195760	4	9
443392	4156113	3	5
443392	4172846	6	6
443392	4177109	4	5
443392	4244049	4	5
443392	764422	1	1
443392	37016124	4	9
443392	40486896	4	5
443392	4246034	5	6
443392	35617893	4	4
443392	44783848	4	7
443392	37018876	5	7
443392	200349	2	4
443392	4092524	5	5
443392	37204731	2	2
443392	4197601	3	7
443392	45768928	6	8
443392	4198436	2	3
443392	4308005	4	6
443392	437498	4	5
443392	4094020	2	2
443392	37110404	2	3
443392	44782590	3	5
443392	4092232	5	6
443392	4216891	3	3
443392	1077425	3	5
443392	196049	4	5
443392	35610239	3	3
443392	4180909	4	5
443392	46270923	3	4
443392	45768916	4	6
443392	3572256	5	5
443392	4095002	4	5
443392	44783847	4	5
443392	200963	4	6
443392	40488935	3	4
443392	4225833	4	5
443392	36716486	3	6
443392	40480651	4	5
443392	4247238	5	7
443392	4298141	3	3
443392	4247345	4	5
443392	4093649	5	6
443392	4095746	4	6
443392	40491513	3	4
443392	35610245	1	1
443392	4309225	4	5
443392	4246922	5	7
443392	4095758	3	6
443392	133438	5	5
443392	4311496	3	6
443392	35610328	4	4
443392	1075616	4	4
443392	4291143	5	8
443392	4002340	4	4
443392	4247835	5	7
443392	443400	2	3
443392	4307986	3	5
443392	4246027	4	7
443392	4207920	3	4
443392	1074881	4	4
443392	439739	4	7
443392	4091618	3	5
443392	4246225	4	5
443392	4311489	3	4
443392	4247237	4	5
443392	433149	4	5
443392	4091481	5	5
443392	37204404	3	5
443392	139753	3	4
443392	441803	3	5
443392	45768861	4	7
443392	40493028	3	6
443392	4175527	3	3
443392	4247826	2	5
443392	45768886	5	7
443392	4312687	3	6
443392	40492938	2	4
443392	133420	2	2
443392	4089765	4	5
443392	134305	4	4
443392	4301642	2	2
443392	4112743	3	4
443392	4247726	2	2
443392	4142582	3	3
443392	4246238	4	4
443392	4093646	5	7
443392	40487607	3	5
443392	37116592	3	5
443392	45768867	4	7
443392	4162276	1	1
443392	40488937	2	4
443392	4246797	4	4
443392	4115276	3	5
443392	4247239	4	5
443392	198986	5	7
443392	4280900	3	5
443392	37204489	2	4
443392	45771018	3	6
443392	4334256	3	4
443392	443561	3	4
443392	1075606	3	3
443392	45768832	2	7
443392	4300556	4	7
443392	4297200	2	2
443392	4080742	3	3
