concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
35201101	talazoparib 1 MG Oral Capsule	Drug	RxNorm	Clinical Drug	S	2099954	20181203	20991231	
35201102	talazoparib 1 MG [Talzenna]	Drug	RxNorm	Branded Drug Comp	S	2099955	20181203	20991231	
35201103	talazoparib 1 MG Oral Capsule [Talzenna]	Drug	RxNorm	Branded Drug	S	2099956	20181203	20991231	
1397599	cisplatin	Drug	RxNorm	Ingredient	S	2555	19700101	20991231	
1759007	talazoparib 0.5 MG	Drug	RxNorm	Clinical Drug Comp	S	2591509	20220307	20991231	
1759008	talazoparib 0.5 MG Oral Capsule	Drug	RxNorm	Clinical Drug	S	2591510	20220307	20991231	
1759009	talazoparib 0.5 MG [Talzenna]	Drug	RxNorm	Branded Drug Comp	S	2591511	20220307	20991231	
1759010	talazoparib 0.5 MG Oral Capsule [Talzenna]	Drug	RxNorm	Branded Drug	S	2591512	20220307	20991231	
1759011	talazoparib 0.75 MG	Drug	RxNorm	Clinical Drug Comp	S	2591513	20220307	20991231	
1759012	talazoparib 0.75 MG [Talzenna]	Drug	RxNorm	Branded Drug Comp	S	2591516	20220307	20991231	
1759014	talazoparib 0.75 MG Oral Capsule	Drug	RxNorm	Clinical Drug	S	2591520	20220307	20991231	
1759015	talazoparib 0.75 MG Oral Capsule [Talzenna]	Drug	RxNorm	Branded Drug	S	2591521	20220307	20991231	
1201230	niraparib Oral Tablet	Drug	RxNorm	Clinical Drug Form	S	2637448	20230703	20991231	
1201231	niraparib 100 MG Oral Tablet	Drug	RxNorm	Clinical Drug	S	2637449	20230703	20991231	
1201232	niraparib 200 MG	Drug	RxNorm	Clinical Drug Comp	S	2637451	20230703	20991231	
1201233	niraparib 200 MG Oral Tablet	Drug	RxNorm	Clinical Drug	S	2637452	20230703	20991231	
1201243	niraparib 300 MG	Drug	RxNorm	Clinical Drug Comp	S	2637464	20230703	20991231	
1201244	niraparib 300 MG Oral Tablet	Drug	RxNorm	Clinical Drug	S	2637465	20230703	20991231	
19074759	carboplatin 5 MG/ML Injectable Solution	Drug	RxNorm	Clinical Drug	S	309005	19700101	20991231	
19075392	cisplatin 1 MG/ML Injectable Solution	Drug	RxNorm	Clinical Drug	S	309311	19700101	20991231	
19082971	cisplatin 1 MG/ML	Drug	RxNorm	Clinical Drug Comp	S	328303	19700101	20991231	
19095938	carboplatin 10 MG/ML	Drug	RxNorm	Clinical Drug Comp	S	346209	19700101	20991231	
40029100	cisplatin Injectable Solution	Drug	RxNorm	Clinical Drug Form	S	376433	19700101	20991231	
40022178	carboplatin Injectable Solution	Drug	RxNorm	Clinical Drug Form	S	378363	19700101	20991231	
1344905	carboplatin	Drug	RxNorm	Ingredient	S	40048	19700101	20991231	
1344908	carboplatin 5 MG/ML	Drug	RxNorm	Clinical Drug Comp	S	545125	20050911	20991231	
19044148	cisplatin 1 MG/ML [Platinol]	Drug	RxNorm	Branded Drug Comp	S	566711	20050911	20991231	
19022401	carboplatin 10 MG/ML [Paraplatin]	Drug	RxNorm	Branded Drug Comp	S	573495	20050911	20991231	
1344909	carboplatin 10 MG/ML Injectable Solution	Drug	RxNorm	Clinical Drug	S	597195	20060115	20991231	
1344910	carboplatin 10 MG/ML Injectable Solution [Paraplatin]	Drug	RxNorm	Branded Drug	S	686161	20070225	20991231	
40022179	carboplatin Injectable Solution [Paraplatin]	Drug	RxNorm	Branded Drug Form	S	93698	19700101	20991231	
40029105	cisplatin Injectable Solution [Platinol]	Drug	RxNorm	Branded Drug Form	S	93789	19700101	20991231	
36895667	15 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP1000555	20170824	20991231	
36890761	Carboplatin 10 MG/ML Prefilled Syringe	Drug	RxNorm Extension	Clinical Drug	S	OMOP1000932	20170824	20991231	
36889808	Cisplatin 1 MG/ML Prefilled Syringe Box of 1	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP1001456	20170824	20991231	
36895951	45 ML Carboplatin 10 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP1002468	20170824	20991231	
36896131	60 ML Carboplatin 10 MG/ML Injectable Solution	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP1003207	20170824	20991231	
36896117	60 ML Carboplatin 10 MG/ML Prefilled Syringe Box of 1	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP1004074	20170824	20991231	
36895329	5 ML Carboplatin 10 MG/ML Prefilled Syringe	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP1005024	20170824	20991231	
36895537	10 ML Cisplatin 1 MG/ML Prefilled Syringe Box of 1	Drug	RxNorm Extension	Quant Clinical Box	S	OMOP1005696	20170824	20991231	
36895522	10 ML Cisplatin 1 MG/ML Prefilled Syringe	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP1006703	20170824	20991231	
36893498	Cisplatin Prefilled Syringe	Drug	RxNorm Extension	Clinical Drug Form	S	OMOP1006753	20170824	20991231	
36895655	15 ML Carboplatin 10 MG/ML Prefilled Syringe	Drug	RxNorm Extension	Quant Clinical Drug	S	OMOP1007112	20170824	20991231	
44031537	Carboplatin Injectable Solution [Paraplatin-Aq]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP1026168	20170824	20991231	
44038210	Carboplatin 150 MG Injectable Suspension [Paraplatin] by Bristol Labs	Drug	RxNorm Extension	Marketed Product	S	OMOP1032841	20170824	20991231	
44038211	Carboplatin 10 MG/ML Injectable Solution [Paraplatin-Aq] by Bristol Myers Squibb	Drug	RxNorm Extension	Marketed Product	S	OMOP1032842	20170824	20991231	
44041919	Cisplatin 1 MG/ML [Platinol-AQ]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP1036550	20170824	20991231	
44051157	Cisplatin 1 MG/ML Injectable Solution by Sandoz	Drug	RxNorm Extension	Marketed Product	S	OMOP1045788	20170824	20991231	
44051158	Cisplatin 0.5 MG/ML Injectable Solution by David Bull	Drug	RxNorm Extension	Marketed Product	S	OMOP1045789	20170824	20991231	
44051342	Carboplatin 10 MG/ML Injection by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP1045973	20170824	20991231	
44053393	Carboplatin 150 MG	Drug	RxNorm Extension	Clinical Drug Comp	S	OMOP1048024	20170824	20991231	
44056036	Carboplatin Injectable Suspension	Drug	RxNorm Extension	Clinical Drug Form	S	OMOP1050667	20170824	20991231	
44057442	Cisplatin / Tin Injection [Pms-Cisplatin]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP1052073	20170824	20991231	
44064186	Cisplatin 1 MG/ML Injection by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP1058817	20170824	20991231	
44064350	Carboplatin 10 MG/ML Injection by Omega	Drug	RxNorm Extension	Marketed Product	S	OMOP1058981	20170824	20991231	
44064351	Carboplatin 10 MG/ML Injectable Solution by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP1058982	20170824	20991231	
44071847	Carboplatin 150 MG Injectable Suspension	Drug	RxNorm Extension	Clinical Drug	S	OMOP1066478	20170824	20991231	
44073981	Carboplatin 10 MG/ML Injectable Solution [Paraplatin-Aq]	Drug	RxNorm Extension	Branded Drug	S	OMOP1068612	20170824	20991231	
44076883	Cisplatin 1 MG/ML Injectable Solution [CISPLATINE MYLAN] by Mylan	Drug	RxNorm Extension	Marketed Product	S	OMOP1071514	20170824	20991231	
44083182	Cisplatin Injectable Solution [Platinol-AQ]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP1077813	20170824	20991231	
44086857	Carboplatin 150 MG Injectable Suspension [Paraplatin]	Drug	RxNorm Extension	Branded Drug	S	OMOP1081488	20170824	20991231	
44099736	Cisplatin 1 MG/ML Injectable Solution [Platinol-AQ]	Drug	RxNorm Extension	Branded Drug	S	OMOP1094367	20170824	20991231	
44106676	Carboplatin 150 MG [Paraplatin]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP1101307	20170824	20991231	
44107599	Cisplatin / Tin Injection	Drug	RxNorm Extension	Clinical Drug Form	S	OMOP1102230	20170824	20991231	
44115620	Cisplatin 1 MG/ML Injection by TEVA	Drug	RxNorm Extension	Marketed Product	S	OMOP1110251	20170824	20991231	
44115621	Cisplatin 1 MG/ML Injectable Solution by Accord	Drug	RxNorm Extension	Marketed Product	S	OMOP1110252	20170824	20991231	
44115622	Cisplatin 1 MG/ML Injectable Solution [Platinol-AQ] by Bristol Labs	Drug	RxNorm Extension	Marketed Product	S	OMOP1110253	20170824	20991231	
44115623	Cisplatin 1 MG/ML Injectable Solution by David Bull	Drug	RxNorm Extension	Marketed Product	S	OMOP1110254	20170824	20991231	
44115797	Carboplatin 10 MG/ML Injectable Solution by Hospira	Drug	RxNorm Extension	Marketed Product	S	OMOP1110428	20170824	20991231	
44119694	Carboplatin 10 MG/ML [Paraplatin-Aq]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP1114325	20170824	20991231	
44120670	Carboplatin / Tin Injection	Drug	RxNorm Extension	Clinical Drug Form	S	OMOP1115301	20170824	20991231	
44122206	Carboplatin Injectable Suspension [Paraplatin]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP1116837	20170824	20991231	
44128949	Carboplatin 10 MG/ML Injectable Solution by David Bull	Drug	RxNorm Extension	Marketed Product	S	OMOP1123580	20170824	20991231	
40823890	Carboplatin Injectable Solution [Haemato Carb]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2021852	20170824	20991231	
40824560	Carboplatin 150 MG Injectable Solution	Drug	RxNorm Extension	Clinical Drug	S	OMOP2022522	20170824	20991231	
40825105	Cisplatin 0.5 MG/ML [Cisplatin R P]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2023067	20170824	20991231	
40829572	Cisplatin 10 MG [Platinoxan]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027534	20170824	20991231	
40829573	Cisplatin 50 MG [Platinex]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027535	20170824	20991231	
40829574	Cisplatin 50 MG [Platidiam]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027536	20170824	20991231	
40829575	Cisplatin 50 MG [Cismaplat]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027537	20170824	20991231	
40829715	Carboplatin 150 MG [Carboplat]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027677	20170824	20991231	
40829716	Carboplatin 200 MG [Ribocarbo]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2027678	20170824	20991231	
40832856	Cisplatin Injectable Solution [CISPLATINE ACCORD]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2030818	20170824	20991231	
40837186	Cisplatin 10 MG Injectable Solution Box of 50	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2035148	20170824	20991231	
40837187	Cisplatin 25 MG Injectable Solution Box of 50	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2035149	20170824	20991231	
40837496	Carboplatin 200 MG Injectable Solution	Drug	RxNorm Extension	Clinical Drug	S	OMOP2035458	20170824	20991231	
40848223	Cisplatin 10 MG Injectable Solution [Platidiam]	Drug	RxNorm Extension	Branded Drug	S	OMOP2046185	20170824	20991231	
40848224	Cisplatin 0.5 MG/ML Injectable Solution [Cisplatin Ebewe] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2046186	20170824	20991231	
40848225	Cisplatin 1 MG/ML Injectable Solution [CISPLATINE TEVA] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2046187	20170824	20991231	
40848226	Cisplatin 1 MG/ML Injectable Solution [Cisplatin Nc] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2046188	20170824	20991231	
40848227	Cisplatin 1 MG/ML Injectable Solution [Cisplatin Haemato] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2046189	20170824	20991231	
40848801	Carboplatin 10 MG/ML Injectable Solution [Carboplatin Hexal] Box of 5	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2046763	20170824	20991231	
40848802	Carboplatin 10 MG/ML Injectable Solution [Carboplatin Ebewe]	Drug	RxNorm Extension	Branded Drug	S	OMOP2046764	20170824	20991231	
40848803	Carboplatin 10 MG/ML Injectable Solution [Carbomedac]	Drug	RxNorm Extension	Branded Drug	S	OMOP2046765	20170824	20991231	
40860789	Cisplatin 1 MG/ML [Cis Gry]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2058751	20170824	20991231	
40860913	Carboplatin 10 MG/ML [Carboplat]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2058875	20170824	20991231	
40864184	Carboplatin Injectable Solution [Carbox]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2062146	20170824	20991231	
40864185	Carboplatin Injectable Solution [Carboplatin Sun]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2062147	20170824	20991231	
40868338	Cisplatin 10 MG Injectable Suspension	Drug	RxNorm Extension	Clinical Drug	S	OMOP2066300	20170824	20991231	
40868339	Cisplatin 10 MG Injectable Solution Box of 100	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2066301	20170824	20991231	
40868340	Cisplatin 0.5 MG/ML Injectable Solution Box of 25	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2066302	20170824	20991231	
40868341	Cisplatin 25 MG Injectable Solution Box of 20	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2066303	20170824	20991231	
40868637	Carboplatin 50 MG Injectable Solution Box of 10	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2066599	20170824	20991231	
40879363	Cisplatin 10 MG Injectable Solution [Platinex] Box of 100	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077325	20170824	20991231	
40879364	Cisplatin 0.5 MG/ML Injectable Solution [Platinex] Box of 50	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077326	20170824	20991231	
40879365	Cisplatin 0.5 MG/ML Injectable Solution [Cisplatin Gry] Box of 10	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077327	20170824	20991231	
40879366	Cisplatin 50 MG Injectable Solution [Platinoxan]	Drug	RxNorm Extension	Branded Drug	S	OMOP2077328	20170824	20991231	
40879367	Cisplatin 50 MG Injectable Solution [Platinex] Box of 100	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077329	20170824	20991231	
40879977	Carboplatin 10 MG/ML Injectable Solution [Ribocarbo] Box of 10	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077939	20170824	20991231	
40879978	Carboplatin 10 MG/ML Injectable Solution [Onkoplatin] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077940	20170824	20991231	
40879979	Carboplatin 10 MG/ML Injectable Solution [Neocarbo] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077941	20170824	20991231	
40879980	Carboplatin 10 MG/ML Injectable Solution [Eurocarboplatin]	Drug	RxNorm Extension	Branded Drug	S	OMOP2077942	20170824	20991231	
40879981	Carboplatin 10 MG/ML Injectable Solution [Carboplatin Neocorp] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2077943	20170824	20991231	
40889886	Carboplatin 50 MG	Drug	RxNorm Extension	Clinical Drug Comp	S	OMOP2087848	20170824	20991231	
40892027	Cisplatin 25 MG [Platiblastin]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2089989	20170824	20991231	
40892154	Carboplatin 10 MG/ML [Onkoplatin]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2090116	20170824	20991231	
40895242	Cisplatin Injectable Solution [Cisplatin Ast]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2093204	20170824	20991231	
40895243	Cisplatin Injectable Solution [Cis Gry]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2093205	20170824	20991231	
40895371	Carboplatin Injectable Solution [Neocarbo]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2093333	20170824	20991231	
40895372	Carboplatin Injectable Suspension [Carboplat]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2093334	20170824	20991231	
40899387	Cisplatin 10 MG Injectable Solution Box of 5	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097349	20170824	20991231	
40899388	Cisplatin 10 MG Injectable Solution Box of 500	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097350	20170824	20991231	
40899389	Cisplatin 0.5 MG/ML Injectable Solution Box of 500	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097351	20170824	20991231	
40899390	Cisplatin 25 MG Injectable Solution Box of 2	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097352	20170824	20991231	
40899391	Cisplatin 50 MG Injectable Suspension Box of 5	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097353	20170824	20991231	
40899392	Cisplatin 50 MG Injectable Solution Box of 50	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097354	20170824	20991231	
40899721	Carboplatin 50 MG Injectable Solution Box of 1	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2097683	20170824	20991231	
40910390	Cisplatin 10 MG Injectable Solution [Platinoxan] Box of 10	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108352	20170824	20991231	
40910391	Cisplatin 10 MG Injectable Solution [Platiblastin] Box of 50	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108353	20170824	20991231	
40910392	Cisplatin 10 MG Injectable Solution [Cismaplat]	Drug	RxNorm Extension	Branded Drug	S	OMOP2108354	20170824	20991231	
40910393	Cisplatin 0.5 MG/ML Injectable Solution [Platinex] Box of 100	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108355	20170824	20991231	
40910394	Cisplatin 1 MG/ML Injectable Solution [Cisplatin Nc]	Drug	RxNorm Extension	Branded Drug	S	OMOP2108356	20170824	20991231	
40910395	Cisplatin 50 MG Injectable Solution [Platiblastin]	Drug	RxNorm Extension	Branded Drug	S	OMOP2108357	20170824	20991231	
40910396	Cisplatin 50 MG Injectable Solution [Platinex]	Drug	RxNorm Extension	Branded Drug	S	OMOP2108358	20170824	20991231	
40910978	Carboplatin 150 MG Injectable Suspension [Carboplat] Box of 10	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108940	20170824	20991231	
40910979	Carboplatin 150 MG Injectable Solution [Carboplat] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108941	20170824	20991231	
40910980	Carboplatin 50 MG Injectable Solution [Carboplat] Box of 10	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108942	20170824	20991231	
40910981	Carboplatin 10 MG/ML Injectable Solution [Eurocarboplatin] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108943	20170824	20991231	
40910982	Carboplatin 10 MG/ML Injectable Solution [Carbox] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108944	20170824	20991231	
40910983	Carboplatin 10 MG/ML Injectable Solution [CARBOPLATINE KABI] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2108945	20170824	20991231	
40923024	Cisplatin 0.5 MG/ML [Platinex]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2120986	20170824	20991231	
40923179	Carboplatin 10 MG/ML [Carboplatin Cancernova]	Drug	RxNorm Extension	Branded Drug Comp	S	OMOP2121141	20170824	20991231	
40926207	Cisplatin Injectable Solution [Platidiam]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2124169	20170824	20991231	
40926344	Carboplatin Injectable Solution [Carboplatin Orca]	Drug	RxNorm Extension	Branded Drug Form	S	OMOP2124306	20170824	20991231	
40930549	Cisplatin 10 MG Injectable Solution Box of 1	Drug	RxNorm Extension	Clinical Drug Box	S	OMOP2128511	20170824	20991231	
40930550	Cisplatin 50 MG Injectable Solution	Drug	RxNorm Extension	Clinical Drug	S	OMOP2128512	20170824	20991231	
40930844	Carboplatin 450 MG Injectable Solution	Drug	RxNorm Extension	Clinical Drug	S	OMOP2128806	20170824	20991231	
40941671	Cisplatin 0.5 MG/ML Injectable Solution [Platinol]	Drug	RxNorm Extension	Branded Drug	S	OMOP2139633	20170824	20991231	
40941672	Cisplatin 25 MG Injectable Solution [Platidiam] Box of 5	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2139634	20170824	20991231	
40941673	Cisplatin 50 MG Injectable Solution [Platinoxan] Box of 5	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2139635	20170824	20991231	
40941674	Cisplatin 50 MG Injectable Solution [Cismaplat] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2139636	20170824	20991231	
40942294	Carboplatin 50 MG Injectable Solution [Ribocarbo] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2140256	20170824	20991231	
40942295	Carboplatin 200 MG Injectable Solution [Ribocarbo] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2140257	20170824	20991231	
40942296	Carboplatin 200 MG Injectable Solution [Ribocarbo] Box of 5	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2140258	20170824	20991231	
40942297	Carboplatin 10 MG/ML Injectable Solution [Carboplatin Cancernova]	Drug	RxNorm Extension	Branded Drug	S	OMOP2140259	20170824	20991231	
40942298	Carboplatin 10 MG/ML Injectable Solution [CARBOPLATINE ACCORD]	Drug	RxNorm Extension	Branded Drug	S	OMOP2140260	20170824	20991231	
40942300	Carboplatin 450 MG Injectable Solution [Carboplat] Box of 1	Drug	RxNorm Extension	Branded Drug Box	S	OMOP2140262	20170824	20991231	
40951946	Cisplatin 25 MG	Drug	RxNorm Extension	Clinical Drug Comp	S	OMOP2149908	20170824	20991231	
